JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC
01:11:15:00:00:48,8938.32,8918.29,91.2034,91.4534,89.2171,0.501277,0.250923,1156.91,5476.83,12307.5,0.612911,0,0,5476.83,0.702471,0.310546,4819.42,1.3,1164.39,1156.91,0.707617,0
01:11:15:00:00:49,8948.33,8913.43,91.244,91.4481,89.1731,0.501633,0.250927,1158.4,5508.14,12318.1,0.34491,0,0,5508.14,0.705156,0.308809,4829.98,1.31667,1165.91,1158.4,0.704639,0
01:11:15:00:00:50,8936.89,8913.43,91.2564,91.4,89.2129,0.501609,0.250931,1159.89,5539.45,12307.2,0.430895,0,0,5539.45,0.702869,0.306187,4819.08,1.33333,1167.43,1159.89,0.697306,0
01:11:15:00:00:51,8932.31,8914,91.2231,91.5335,89.2269,0.50112,0.250934,1161.37,5570.77,12303.1,0.419312,0,0,5570.77,0.69601,0.300493,4815.02,1.35,1168.95,1161.37,0.695048,0
01:11:15:00:00:52,8922.58,8906.27,91.4853,91.404,89.1929,0.501487,0.250938,1162.86,5602.08,12293.9,0.482672,0,0,5602.08,0.697705,0.297205,4805.81,1.36667,1170.47,1162.86,0.697274,0
01:11:15:00:00:53,8920.29,8901.7,91.2858,91.4561,89.4499,0.501336,0.250941,1164.35,5633.38,12292.2,0.37627,0,0,5633.38,0.698333,0.296332,4804.07,1.38333,1171.99,1164.35,0.698023,0
01:11:15:00:00:54,8940.61,8914.57,91.4213,91.3733,89.2556,0.501142,0.250944,1165.84,5664.73,12313.1,0.501771,0,0,5664.73,0.695071,0.294726,4824.93,1.4,1173.52,1165.84,0.690132,0
01:11:15:00:00:55,8919.15,8912.28,91.4119,91.4574,89.3878,0.501194,0.250948,1167.33,5696.08,12292.1,0.640912,0,0,5696.08,0.690132,0.294422,4804.01,1.41667,1175.04,1167.33,0.686502,0
01:11:15:00:00:56,8928.02,8912.85,91.1983,91.4654,89.3789,0.501148,0.250951,1168.82,5727.42,12301.5,0.442493,0,0,5727.42,0.685479,0.294659,4813.39,1.43333,1176.56,1168.82,0.688422,0
01:11:15:00:00:57,8928.88,8905.42,91.1173,91.4561,89.17,0.501153,0.250954,1170.3,5758.78,12302.9,0.51452,0,0,5758.78,0.689248,0.296381,4814.78,1.45,1178.08,1170.3,0.688422,0
01:11:15:00:00:58,8936.89,8911.14,91.397,91.5162,89.0899,0.501379,0.250957,1171.79,5790.09,12311.5,0.618288,0,0,5790.09,0.683515,0.2998,4823.34,1.46667,1179.6,1171.79,0.686046,0
01:11:15:00:00:59,8935.17,8899.98,91.2563,91.627,89.364,0.501232,0.25096,1173.28,5821.37,12310.3,0.551826,0,0,5821.37,0.683842,0.302235,4822.18,1.48333,1181.12,1173.28,0.681761,0
01:11:15:00:01:00,8919.72,8898.55,91.1792,91.5869,89.226,0.501338,0.250963,1174.77,5852.68,12295.4,0.489034,0,0,5852.68,0.69377,0.303747,4807.25,1.5,1182.64,1174.77,0.687635,0
01:11:15:00:01:01,8930.02,8896.55,91.4632,91.4935,89.1503,0.501419,0.250966,1176.25,5884.01,12306.2,0.464672,0,0,5884.01,0.70156,0.303528,4818.06,1.51667,1184.17,1176.25,0.701282,0
01:11:15:00:01:02,8909.13,8908.28,91.2814,91.4467,89.3829,0.512756,0.250968,1177.74,5915.31,12285.8,0.293925,0,0,5915.31,0.709197,0.302926,4797.72,1.53333,1185.69,1177.74,0.709589,0
01:11:15:00:01:03,8915.71,8905.7,91.2552,91.5602,89.2529,0.500732,0.250971,1179.23,5947,12293,0.353262,0,0,5947,0.701274,0.301835,4804.85,1.55,1187.21,1179.23,0.709197,0
01:11:15:00:01:04,8921.72,8899.98,91.4135,91.3947,89.2253,0.50123,0.250974,1180.72,5978.68,12299.5,0.210288,0,0,5978.68,0.689926,0.301834,4811.41,1.56667,1188.73,1180.72,0.693498,0
01:11:15:00:01:05,8928.59,8900.27,91.1702,91.3092,89.3818,0.500793,0.250976,1182.2,6009.98,12306.9,0.332399,0,0,6009.98,0.693055,0.301972,4818.79,1.58333,1190.25,1182.2,0.689926,0
01:11:15:00:01:06,8924.58,8884.24,91.21,91.36,89.1433,0.50094,0.250979,1183.69,6041.3,12303.4,0.181561,0,0,6041.3,0.696827,0.302539,4815.31,1.6,1191.77,1183.69,0.693055,0
01:11:15:00:01:07,8912.57,8895.97,91.42,91.38,89.1814,0.501139,0.250981,1185.18,6072.59,12292,0.261824,0,0,6072.59,0.698393,0.302483,4803.83,1.61667,1193.3,1185.18,0.696827,0
01:11:15:00:01:08,8908.28,8887.39,91.218,91.416,89.3887,0.500663,0.250984,1186.67,6103.87,12288.2,0.349087,0,0,6103.87,0.70414,0.301544,4800.09,1.63333,1194.82,1186.67,0.698393,0
01:11:15:00:01:09,8905.42,8887.11,90.9561,91.4401,89.1905,0.50084,0.250986,1188.15,6135.17,12285.9,0.377318,0,0,6135.17,0.71114,0.29971,4797.78,1.65,1196.34,1188.15,0.705488,0
01:11:15:00:01:10,8911.71,8890.54,91.1655,91.4681,88.9345,0.500821,0.250988,1189.64,6166.47,12292.7,0.480553,0,0,6166.47,0.710927,0.299486,4804.58,1.66667,1197.85,1189.64,0.71114,0
01:11:15:00:01:11,8906.27,8883.67,91.401,91.408,89.1394,0.500764,0.25099,1191.12,6197.69,12287.8,0.360578,0,0,6197.69,0.701571,0.300806,4799.67,1.68333,1199.38,1191.12,0.710386,0
01:11:15:00:01:12,8922.87,8895.4,91.2234,91.5776,89.3708,0.50049,0.250993,1192.61,6228.91,12304.9,0.441437,0,0,6228.91,0.697447,0.299436,4816.82,1.7,1200.9,1192.61,0.701571,0
01:11:15:00:01:13,8907.13,8887.96,91.0756,91.4961,89.1943,0.501229,0.250995,1194.1,6260.19,12289.8,0,0,0,6260.19,0.695192,0.297608,4801.63,1.71667,1202.42,1194.1,0.697447,0
01:11:15:00:01:14,8910.85,8892.54,91.1607,91.4347,89.0509,0.500922,0.250997,1195.58,6291.49,12294,0.197964,0,0,6291.49,0.69843,0.298981,4805.88,1.73333,1203.94,1195.58,0.695192,0
01:11:15:00:01:15,8914.86,8876.81,91.3683,91.3359,89.1342,0.500919,0.250999,1197.07,6322.75,12298.5,0.898029,0,0,6322.75,0.700252,0.299903,4810.4,1.75,1205.46,1197.07,0.69843,0
01:11:15:00:01:16,8909.13,8873.66,91.2192,91.5162,89.3381,0.500655,0.251001,1198.56,6353.99,12293.3,0.782245,0,0,6353.99,0.694453,0.300467,4805.21,1.76667,1206.98,1198.56,0.700659,0
01:11:15:00:01:17,8911.14,8879.95,91.3303,91.4734,89.1922,0.500689,0.251003,1200.04,6385.27,12295.9,0.844915,0,0,6385.27,0.689848,0.300168,4807.77,1.78333,1208.5,1200.04,0.694453,0
01:11:15:00:01:18,8884.24,8879.67,91.3108,91.5082,89.3006,0.500777,0.251005,1201.53,6416.55,12269.5,0.629054,0,0,6416.55,0.694665,0.301793,4781.42,1.8,1210.02,1201.53,0.692267,0
01:11:15:00:01:19,8896.83,8878.52,91.3108,91.5135,89.2817,0.500715,0.251007,1203.02,6447.84,12282.7,0.542219,0,0,6447.84,0.703607,0.301094,4794.53,1.81667,1211.54,1203.02,0.698134,0
01:11:15:00:01:20,8897.69,8880.53,91.265,91.3733,89.2803,0.501075,0.251008,1204.51,6479.13,12284,0.535818,0,0,6479.13,0.703607,0.300844,4795.91,1.83333,1213.06,1204.51,0.709445,0
01:11:15:00:01:21,8906.27,8883.67,91.2998,91.3533,89.2371,0.500675,0.25101,1205.99,6510.44,12293.2,0.820677,0,0,6510.44,0.711062,0.300137,4805.03,1.85,1214.59,1205.99,0.711603,0
01:11:15:00:01:22,8904.27,8867.08,91.3503,91.364,89.2716,0.500569,0.251012,1207.48,6541.73,12291.7,0.725447,0,0,6541.73,0.713661,0.300331,4803.58,1.86667,1216.11,1207.48,0.709792,0
01:11:15:00:01:23,8893.4,8868.79,91.3304,91.3479,89.3209,0.500562,0.251014,1208.97,6573.01,12281.4,0.520907,0,0,6573.01,0.707279,0.299695,4793.24,1.88333,1217.63,1208.97,0.704751,0
01:11:15:00:01:24,8901.41,8862.21,91.1878,91.3907,89.3015,0.500559,0.251015,1210.46,6604.3,12289.9,0.545418,0,0,6604.3,0.699929,0.298207,4801.76,1.9,1219.15,1210.46,0.691872,0
01:11:15:00:01:25,8882.81,8881.38,91.2436,91.3319,89.1614,0.500733,0.251017,1211.95,6635.59,12271.8,0.439326,0,0,6635.59,0.691872,0.298636,4783.69,1.91667,1220.67,1211.95,0.687173,0
01:11:15:00:01:26,8887.68,8875.09,91.4672,91.4868,89.2176,0.500314,0.251018,1213.43,6666.87,12277.2,0.42668,0,0,6666.87,0.687826,0.299782,4789.09,1.93333,1222.19,1213.43,0.691647,0
01:11:15:00:01:27,8890.82,8875.38,91.3458,91.4708,89.4352,0.500581,0.25102,1214.92,6698.11,12280.9,0.607534,0,0,6698.11,0.698142,0.299753,4792.74,1.95,1223.72,1214.92,0.707342,0
01:11:15:00:01:28,8900.84,8878.81,91.1301,91.3787,89.3156,0.500792,0.251021,1216.41,6729.41,12291.3,0.622594,0,0,6729.41,0.711119,0.299523,4803.19,1.96667,1225.24,1216.41,0.712489,0
01:11:15:00:01:29,8899.69,8875.09,91.2881,91.4948,89.1057,0.500535,0.251023,1217.9,6760.73,12290.6,0.582853,0,0,6760.73,0.713094,0.299924,4802.48,1.98333,1226.76,1217.9,0.709698,0
01:11:15:00:01:30,8888.25,8877.66,91.1029,91.4761,89.2606,0.500455,0.251024,1219.38,6792,12279.6,0.575356,0,0,6792,0.705704,0.301634,4791.48,2,1228.28,1219.38,0.702891,0
01:11:15:00:01:31,8887.96,8862.79,91.2761,91.5415,89.0788,0.500622,0.251026,1220.87,6823.24,12279.7,0.513461,0,0,6823.24,0.701292,0.300968,4791.62,2.01667,1229.8,1220.87,0.698405,0
01:11:15:00:01:32,8882.24,8865.36,90.9855,91.4588,89.2492,0.500362,0.251027,1222.36,6854.48,12274.4,0.49646,0,0,6854.48,0.6971,0.301501,4786.22,2.03333,1231.32,1222.36,0.695768,0
01:11:15:00:01:33,8887.68,8857.92,91.223,91.5616,88.9651,0.500345,0.251028,1223.84,6885.72,12280,0.542219,0,0,6885.72,0.694825,0.300663,4791.91,2.05,1232.84,1223.84,0.690232,0
01:11:15:00:01:34,8879.95,8854.2,91.353,91.4735,89.1966,0.50054,0.251029,1225.33,6916.93,12272.6,0.60109,0,0,6916.93,0.690232,0.300174,4784.44,2.06667,1234.36,1225.33,0.683229,0
01:11:15:00:01:35,8881.96,8871.37,91.3681,91.5055,89.3242,0.500385,0.251031,1226.81,6948.14,12274.8,0.597868,0,0,6948.14,0.679946,0.299645,4786.7,2.08333,1235.88,1226.81,0.679946,0
01:11:15:00:01:36,8879.95,8867.65,91.3146,91.4628,89.3382,0.500596,0.251032,1228.3,6979.41,12273.1,0.728714,0,0,6979.41,0.683318,0.299812,4784.93,2.1,1237.4,1228.3,0.683318,0
01:11:15:00:01:37,8881.96,8872.8,91.3262,91.3573,89.2873,0.500236,0.251033,1229.79,7010.7,12275.3,0.616139,0,0,7010.7,0.682888,0.299521,4787.13,2.11667,1238.92,1229.79,0.682888,0
01:11:15:00:01:38,8887.96,8851.92,91.3863,91.2905,89.2978,0.500447,0.251034,1231.28,7041.99,12281.4,0.317821,0,0,7041.99,0.684329,0.299406,4793.31,2.13333,1240.45,1231.28,0.683778,0
01:11:15:00:01:39,8890.82,8852.77,91.1063,91.2665,89.3571,0.50031,0.251035,1232.77,7073.26,12284.5,0.144763,0,0,7073.26,0.68465,0.300149,4796.34,2.15,1241.97,1232.77,0.68465,0
01:11:15:00:01:40,8883.96,8854.2,91.4986,91.3693,89.0829,0.500426,0.251036,1234.26,7104.55,12277.8,0.417205,0,0,7104.55,0.69195,0.300372,4789.65,2.16667,1243.49,1234.26,0.694611,0
01:11:15:00:01:41,8864.5,8852.77,91.393,91.3666,89.4676,0.500145,0.251037,1235.74,7135.8,12258.5,0.281487,0,0,7135.8,0.701047,0.30142,4770.36,2.18333,1245.01,1235.74,0.701047,0
01:11:15:00:01:42,8875.95,8856.49,91.5707,91.2772,89.3635,0.50036,0.251038,1237.23,7167.07,12270.1,0.217484,0,0,7167.07,0.704028,0.299855,4781.97,2.2,1246.54,1237.23,0.703958,0
01:11:15:00:01:43,8871.37,8860.21,91.0084,91.2184,89.5365,0.500561,0.251039,1238.72,7198.38,12265.7,0.300154,0,0,7198.38,0.697658,0.299739,4777.54,2.21667,1248.06,1238.72,0.697658,0
01:11:15:00:01:44,8879.09,8860.78,91.1962,91.1984,88.9885,0.500093,0.251039,1240.21,7229.71,12273.6,0.385701,0,0,7229.71,0.692544,0.299461,4785.42,2.23333,1249.58,1240.21,0.692544,0
01:11:15:00:01:45,8880.53,8849.63,91.2926,91.2852,89.1703,0.500561,0.25104,1241.7,7260.98,12275.1,0.192835,0,0,7260.98,0.695319,0.300699,4787.01,2.25,1251.1,1241.7,0.695319,0
01:11:15:00:01:46,8880.53,8853.92,91.3201,91.3827,89.266,0.500178,0.251041,1243.18,7292.17,12275.3,0.180536,0,0,7292.17,0.710118,0.300222,4787.17,2.26667,1252.62,1243.18,0.710118,0
01:11:15:00:01:47,8884.82,8843.05,91.2593,91.4454,89.2922,0.500342,0.251042,1244.67,7323.42,12279.7,0.311584,0,0,7323.42,0.712109,0.299969,4791.61,2.28333,1254.14,1244.67,0.705275,0
01:11:15:00:01:48,8865.65,8852.49,91.2936,91.4588,89.2332,0.500266,0.251042,1246.16,7354.69,12260.7,0.563582,0,0,7354.69,0.698369,0.299826,4772.6,2.3,1255.66,1246.16,0.692064,0
01:11:15:00:01:49,8866.79,8841.33,91.2477,91.4134,89.2665,0.500313,0.251043,1247.65,7385.95,12262,0.302232,0,0,7385.95,0.688419,0.299767,4773.9,2.31667,1257.18,1247.65,0.686656,0
01:11:15:00:01:50,8872.51,8846.76,91.2124,91.4801,89.2221,0.500167,0.251043,1249.13,7417.2,12267.9,0.592505,0,0,7417.2,0.687946,0.300163,4779.76,2.33333,1258.7,1249.13,0.69186,0
01:11:15:00:01:51,8876.81,8855.63,91.4393,91.4881,89.1868,0.500376,0.251044,1250.62,7448.46,12272.3,0.437215,0,0,7448.46,0.693828,0.300992,4784.17,2.35,1260.23,1250.62,0.699222,0
01:11:15:00:01:52,8867.94,8855.35,91.193,91.5042,89.4077,0.500625,0.251045,1252.11,7479.69,12263.5,0.442493,0,0,7479.69,0.702526,0.30101,4775.41,2.36667,1261.75,1252.11,0.704398,0
01:11:15:00:01:53,8867.94,8863.36,91.1419,91.4321,89.1672,0.500554,0.251045,1253.6,7510.98,12263.6,0.547553,0,0,7510.98,0.706874,0.299996,4775.52,2.38333,1263.27,1253.6,0.71183,0
01:11:15:00:01:54,8882.24,8852.2,91.1637,91.3787,89.1179,0.500396,0.251045,1255.08,7542.27,12278.1,0.632288,0,0,7542.27,0.71183,0.300404,4789.93,2.4,1264.79,1255.08,0.712314,0
01:11:15:00:01:55,8883.1,8855.92,91.1122,91.4334,89.1397,0.500264,0.251046,1256.57,7573.5,12279,0.22263,0,0,7573.5,0.711418,0.30039,4790.87,2.41667,1266.31,1256.57,0.71094,0
01:11:15:00:01:56,8875.66,8845.91,91.209,91.3079,89.0883,0.500534,0.251046,1258.05,7604.71,12271.6,0.528359,0,0,7604.71,0.707973,0.300214,4783.48,2.43333,1267.83,1258.05,0.702405,0
01:11:15:00:01:57,8875.09,8846.76,91.3518,91.1437,89.1821,0.500724,0.251047,1259.54,7635.93,12271.1,0.233954,0,0,7635.93,0.701512,0.299202,4782.95,2.45,1269.35,1259.54,0.702405,0
01:11:15:00:01:58,8878.24,8860.5,91.2499,91.165,89.3237,0.500228,0.251047,1261.03,7667.16,12274.3,0.371038,0,0,7667.16,0.703091,0.29919,4786.14,2.46667,1270.87,1261.03,0.702192,0
01:11:15:00:01:59,8873.37,8866.22,91.2632,91.3012,89.2252,0.499947,0.251047,1262.52,7698.43,12269.5,0.377318,0,0,7698.43,0.714072,0.299617,4781.32,2.48333,1272.39,1262.52,0.7098,0
