35613040016687 3 10 2.65668 0.20026 0.31177 0.06848 0.74161 0.52863 0.61053 0.69058 0.03734 3.00834 
11:11:15:21:23:17 509 0 3.942 2.784 0.647000 1832871.90 404323.81 -6406.70 727.60 106.11 72.04 38.86 -0.18189 -0.98331 0.00497 0.94873 -0.17416 0.26379 0.169 0.374 2.63310097579805E-06 10.43 42361.5010084291 0.00014411647306941 577.291897847213 -2.915 -999.25 0.00117794219757795 3 11 4.44020 0.16107 0.47704 0.08353 0.68741 0.53312 0.51308 0.67807 0.04052 3.15201 
11:11:15:21:23:18 510 0 8.218 7.387 0.821494 1832777.11 404276.00 -6421.01 793.75 72.25 54.85 39.73 -0.96951 0.06221 -0.23701 -0.05949 -0.99805 -0.01864 0.251 0.385 2.40661173000461E-06 9.83 80560.4582366208 0.000274071712133315 1310.54663230569 -2.729 -999.25 0.00508547570587734 3 12 6.91959 0.50613 0.64930 0.34601 0.92192 0.85389 0.89216 0.88430 0.27104 3.96793 
11:11:15:21:23:23 511 0 3.689 2.884 0.562000 1832780.56 404298.08 -6416.70 789.37 100.23 73.40 39.64 -0.09184 -0.99577 0.00069 0.96518 -0.08884 0.24605 0.254 0.344 2.37318418317701E-06 16.58 103545.936197767 0.000352269744231277 350.790207100006 -2.657 -999.25 0.00174959567802976 3 11 3.57247 0.28335 0.42701 0.13576 0.76843 0.67017 0.78860 0.73936 0.07549 3.34134 
11:11:15:21:23:36 512 0 4.828 3.829 0.569502 1832873.83 404354.10 -6385.80 713.59 75.14 38.73 33.21 -0.90868 0.20832 -0.36180 -0.35118 0.08722 0.93224 0.417 0.340 2.39040803115163E-06 11.43 49895.9878245567 0.000172879803917499 516.165598040606 -2.868 -999.25 0.00126342134391318 3 12 4.63264 0.33712 0.49349 0.18912 0.83223 0.68236 0.74678 0.80009 0.14435 3.49282 
11:11:15:21:23:40 513 0 5.121 3.643 0.610000 1832748.81 404554.12 -6259.45 764.89 76.42 72.01 33.48 0.49303 0.87001 -0.00353 0.84360 -0.47707 0.24646 0.315 0.221 2.25419631020844E-06 16.40 146252.781635869 0.000394630016990988 512.570541908216 -2.557 -999.25 0.00286390528979899 3 12 6.63978 0.45275 0.52024 0.25486 0.84686 0.62030 0.69730 0.74647 0.18903 3.56515 
11:11:15:21:23:42 514 0 8.829 6.484 0.621000 1832784.24 404547.64 -6255.96 735.37 72.16 50.82 32.70 -0.81979 0.50826 -0.26387 -0.52822 -0.84909 0.00558 0.200 0.162 2.77935553714519E-06 19.70 301349.58840672 0.000813123633362782 609.224258602333 -2.347 -999.25 0.00701372388127404 3 11 9.72876 0.48585 0.62198 0.30048 0.84330 0.69934 0.80383 0.76121 0.22197 3.77869 
11:11:15:21:23:48 515 0 2.698 1.907 0.777002 1832542.17 404605.89 -6195.04 913.35 275.67 71.44 42.18 -0.42986 -0.90289 0.00132 0.89617 -0.42648 0.12242 0.311 0.258 2.54752744900223E-06 16.48 165840.427149279 0.000335908300649853 572.810240772297 -2.520 -999.25 0.00272424650202879 3 10 2.20169 0.15175 0.28510 0.04762 0.64816 0.42845 0.54239 0.62414 0.01905 2.81640 
11:11:15:21:23:50 516 0 3.315 2.579 0.170499 1832688.67 404419.42 -6221.91 746.70 146.50 74.33 33.18 -0.28921 -0.95720 0.01125 0.92296 -0.27570 0.26858 0.278 0.222 2.31348903297589E-06 15.15 108206.641648376 0.000260734087734897 480.843235096368 -2.644 -999.25 0.00177507299212398 3 11 2.93588 0.19515 0.34370 0.07419 0.70834 0.59349 0.66469 0.71322 0.04280 3.10464 
11:11:15:21:24:04 517 0 24.384 22.990 0.066499 1832247.35 404392.69 -6106.76 1094.01 205.58 74.10 36.62 -0.13863 -0.99034 0.00085 0.99013 -0.13858 0.02089 0.327 0.204 3.71199829959272E-06 16.84 2916042.74830468 0.00668214122557894 9440.54240547076 -1.690 -999.25 0.893156349130106 3 12 14.00155 0.99052 0.55650 0.55191 0.85437 0.85814 0.90946 0.92694 0.46364 4.40516 
11:11:15:21:24:24 519 0 4.611 3.920 0.523999 1832816.35 404405.52 -6236.43 653.47 73.97 42.29 30.32 -0.89795 0.33306 -0.28768 -0.34262 -0.93930 -0.01802 0.833 0.506 3.49757629473682E-06 21.67 190245.225600117 0.000458413777445893 288.689817808228 -2.480 -999.25 0.00187371710082017 3 12 4.04119 0.34768 0.45021 0.16275 0.84104 0.75713 0.87845 0.78597 0.11589 3.51328 
11:11:15:21:24:40 520 0 2.822 2.231 0.031000 1832975.78 404380.68 -6394.40 671.22 70.41 61.56 38.53 -0.80303 0.53019 -0.27211 -0.54036 -0.84035 -0.04268 0.504 0.818 2.52868124517943E-06 18.44 99571.6524179463 0.000344996231085416 245.185162697602 -2.668 -999.25 0.00119763210163989 3 12 2.94902 0.23876 0.35105 0.09271 0.67747 0.63284 0.49437 0.79636 0.05663 3.21773 
11:11:15:21:24:52 522 0 6.372 5.823 0.239503 1832674.30 404507.08 -6161.80 753.77 83.44 73.64 41.19 -0.39720 -0.91770 0.00749 0.88451 -0.38063 0.26974 0.520 0.229 2.46711791704994E-06 14.94 202710.022564758 0.000363441078636025 938.475728487516 -2.462 -999.25 0.00482916395226361 3 12 6.10590 0.54424 0.48331 0.28018 0.92796 0.87656 0.89498 0.90268 0.23779 3.88585 
11:11:15:21:24:59 523 3 2.736 1.861 0.833237 1832250.41 404402.90 -6233.13 1132.49 119.57 33.97 20.71 0.14859 0.98890 0.00001 0.97518 -0.14653 0.16601 0.239 0.177 2.72153994337751E-06 15.24 204765.113221335 0.000493400813317811 893.415985985123 -2.459 -999.25 0.00624120535516713 3 9 2.32480 0.14329 0.29278 0.04942 0.73869 0.47417 0.72757 0.63629 0.02345 2.90562 
11:11:15:21:25:05 524 0 3.615 3.176 0.972500 1831703.43 404024.89 -5953.36 1610.01 180.60 74.66 34.20 0.14510 -0.98942 0.00049 0.98576 0.14460 0.08579 0.459 0.220 2.80524019719103E-06 13.09 375869.035882003 0.000875833592454053 2587.13102585012 -2.283 -999.25 0.0320815184012607 3 12 2.92472 0.28296 0.27457 0.09227 0.74731 0.79816 0.83114 0.92026 0.06391 3.29268 
11:11:15:21:25:08 525 0 2.476 1.802 0.650501 1832767.78 404206.24 -6386.63 774.71 90.74 77.87 39.51 0.10465 -0.99447 0.00878 -0.92746 -0.10078 -0.36009 0.395 0.431 2.63461469680207E-06 13.64 55475.6058699526 0.000192212085242688 338.021181589082 -2.837 -999.25 0.000919897626131358 3 9 2.09327 0.17002 0.24864 0.04494 0.70228 0.52270 0.55900 0.71550 0.02140 2.90423 
11:11:15:21:25:13 526 0 3.912 2.641 0.850997 1832732.10 404497.74 -6268.72 761.73 71.93 59.83 33.34 -0.88697 0.39735 -0.23537 -0.40599 -0.91379 -0.01271 0.703 0.490 2.5258773993931E-06 16.09 161410.561355848 0.000435529853572106 598.831026076012 -2.528 -999.25 0.00369264123541368 3 11 4.71236 0.44092 0.42801 0.19323 0.82491 0.60105 0.79379 0.67988 0.12544 3.44036 
11:11:15:21:25:15 527 0 6.032 5.462 0.193500 1832868.24 404405.51 -6406.44 742.63 88.94 70.16 39.11 -0.33256 -0.94308 -0.00040 0.91210 -0.32174 0.25409 0.351 0.826 2.70518694473914E-06 16.63 135256.149644395 0.00046014987155011 454.253395626557 -2.579 -999.25 0.00295945935575788 3 12 4.27227 0.32713 0.51755 0.17676 0.89542 0.80493 0.82305 0.85178 0.13352 3.62383 
11:11:15:21:25:29 530 0 3.806 2.952 0.520500 1832740.22 404425.78 -6189.75 689.40 71.29 36.11 25.40 -0.91198 0.31505 -0.26273 -0.24797 0.08684 0.96487 0.966 0.835 2.65882054595947E-06 28.89 394684.441066184 0.000799429802313167 252.986043092386 -2.269 -999.25 0.00286346440718741 3 12 4.63718 0.43948 0.44772 0.19267 0.80847 0.71393 0.85921 0.75069 0.14169 3.56857 
11:11:15:21:25:51 531 0 13.852 12.356 0.732500 1832699.44 404191.89 -6426.37 851.28 75.00 41.63 31.20 -0.95536 -0.10605 -0.27576 -0.27339 -0.03653 0.96121 0.336 0.712 4.7061350238571E-06 22.00 632628.447168283 0.00215224150228126 917.466576889535 -2.133 -999.25 0.0279573591804004 3 12 6.40909 0.50502 0.66995 0.34864 0.92233 0.92835 0.96241 0.93706 0.27892 4.05156 
11:11:15:21:25:52 532 0 2.722 2.128 0.726499 1832504.90 404529.37 -6198.23 919.11 102.25 71.03 42.23 -0.35210 -0.93596 0.00094 0.92876 -0.34927 0.12419 0.518 0.430 2.59249845723904E-06 49.05 1205380.59651771 0.00244148760813374 157.824807603425 -1.946 -999.25 0.00545562719108696 3 9 2.06506 0.17698 0.23603 0.04137 0.70969 0.57985 0.62477 0.76046 0.01994 2.92561 
11:11:15:21:25:57 533 0 8.770 8.154 0.036500 1832372.04 404517.36 -6198.99 1032.27 71.63 56.42 42.86 -0.95943 0.27943 -0.03750 -0.27965 -0.96010 0.00078 0.593 0.189 2.62566467795639E-06 18.33 523067.921284927 0.00105946939225569 1311.14965686208 -2.188 -999.25 0.0196677904547045 3 12 6.98621 0.57944 0.48627 0.30334 0.92479 0.85604 0.93472 0.87175 0.24140 3.84400 
11:11:15:21:26:00 534 0 11.788 10.633 0.355997 1832570.32 404344.35 -6192.08 819.08 70.88 40.26 35.87 -0.97018 0.14600 -0.19346 -0.19211 0.02342 0.98109 1.170 0.486 2.73473656035247E-06 19.00 474770.192509641 0.00096164277496442 1070.11374812338 -2.216 -999.25 0.0145699683702065 3 12 10.71023 0.86698 0.54805 0.47129 0.92056 0.91098 0.95860 0.92219 0.38977 4.28647 
11:11:15:21:26:03 535 3 2.885 2.046 0.093022 1832901.17 404224.32 -6343.20 655.28 34.88 19.73 17.43 0.87931 0.04966 0.47365 -0.05638 0.99841 -0.00003 0.353 0.443 2.69443319564044E-06 24.77 145558.440227665 0.000457974547933645 148.063230019278 -2.558 -999.25 0.000960071227182401 3 11 2.43689 0.15857 0.32880 0.05223 0.79117 0.45836 0.76093 0.67706 0.02803 2.93269 
11:11:15:21:26:04 536 0 5.287 4.524 0.288004 1832842.15 404379.75 -6424.62 767.15 101.02 75.33 41.08 -0.27644 -0.96098 0.00961 0.91716 -0.26082 0.30132 0.341 0.309 2.75023618590624E-06 15.92 121954.434196057 0.00041489660453755 467.003091753089 -2.609 -999.25 0.0027433077395998 3 12 4.76909 0.38375 0.45116 0.20266 0.85003 0.75291 0.66321 0.86378 0.15100 3.55666 
11:11:15:21:26:06 537 0 3.651 2.874 0.453500 1832772.38 404607.24 -6126.70 704.20 77.21 73.09 36.26 0.47445 0.88008 -0.01892 0.86471 -0.46193 0.19725 0.262 0.212 2.78903082365213E-06 29.22 418322.552432201 0.000772580499838714 259.139615225326 -2.252 -999.25 0.00283460431663895 3 11 3.47927 0.22217 0.40757 0.09638 0.78659 0.69840 0.82050 0.86022 0.06924 3.31333 
11:11:15:21:26:07 538 0 7.889 6.564 0.946002 1832237.56 404502.13 -6258.71 1171.44 358.96 71.85 44.33 -0.23797 -0.97127 0.00261 0.97046 -0.23767 0.04141 0.122 0.109 6.47632208981466E-06 22.07 1247292.39313815 0.0033655361135102 1792.46818340764 -1.936 -999.25 0.0854123366242283 3 12 5.58487 0.47735 0.47064 0.24801 0.81666 0.65967 0.80555 0.75864 0.17765 3.59775 
11:11:15:21:26:21 539 3 2.770 2.028 0.467636 1832941.13 404314.31 -6433.69 712.11 73.21 35.02 19.47 0.18971 0.98184 -0.00005 0.90076 -0.17402 0.39793 0.285 0.374 2.78227270354736E-06 28.72 258183.942813322 0.000653077947750306 168.302848899736 -2.392 -999.25 0.00155622138567554 3 10 2.62848 0.16981 0.31340 0.05392 0.78734 0.42561 0.53821 0.63757 0.02008 2.86600 
11:11:15:21:26:22 540 0 3.872 3.314 0.369000 1832550.42 404261.52 -6160.47 817.33 72.65 43.86 37.27 -0.97270 0.02880 -0.23026 -0.23062 -0.00991 0.97299 0.787 0.373 3.45369461083672E-06 18.34 269318.87637137 0.00048286484154568 674.796309796443 -2.380 -999.25 0.0046133157049901 3 12 3.36017 0.33177 0.34026 0.11018 0.84316 0.73931 0.85202 0.85979 0.08448 3.39989 
11:11:15:21:26:24 541 0 6.818 6.122 0.871499 1832550.12 404318.56 -6162.95 821.67 112.72 73.29 43.99 -0.10337 -0.99462 0.00703 0.96900 -0.09911 0.22633 1.080 0.514 2.95105149307763E-06 24.80 429984.757578791 0.000870930277414321 435.501781596381 -2.244 -999.25 0.00537017226371518 3 12 6.58014 0.67112 0.49817 0.31018 0.88500 0.86166 0.88152 0.90982 0.23565 3.99622 
11:11:15:21:26:31 542 0 2.860 2.129 0.707998 1832922.94 404307.56 -6416.35 705.89 75.09 71.76 38.68 -0.09941 -0.99494 0.01488 -0.96115 0.09214 -0.26021 0.293 0.322 2.60704555339257E-06 16.49 81179.8236397882 0.000276178831931264 279.595196636427 -2.727 -999.25 0.00109328902109749 3 12 2.93811 0.18782 0.35963 0.07760 0.82054 0.48133 0.67622 0.62406 0.03846 3.02036 
11:11:15:21:26:33 543 0 2.672 1.938 0.932000 1832821.60 404276.30 -6351.73 712.34 112.61 104.02 43.68 -0.10688 -0.99387 -0.02832 0.91252 -0.10936 0.39414 0.334 0.503 2.76952127474816E-06 14.76 71124.8109401237 0.000223781960607862 341.820739590162 -2.765 -999.25 0.00108302473707575 3 11 2.19887 0.15142 0.28103 0.05137 0.63317 0.41105 0.48651 0.63796 0.02530 2.81729 
11:11:15:21:26:35 544 0 2.618 2.086 0.151999 1832805.99 404421.61 -6414.29 789.21 98.40 72.87 39.67 -0.35150 -0.93619 -0.00122 0.90734 -0.34099 0.24588 0.553 0.548 2.57844316161051E-06 16.81 80834.1346584686 0.000275002776419047 262.94169838824 -2.728 -999.25 0.00102379129984973 3 12 2.29604 0.19474 0.26446 0.05645 0.82768 0.62013 0.62503 0.76138 0.03256 3.04030 
11:11:15:21:26:46 545 0 7.753 6.694 0.884498 1832645.66 404514.07 -6176.51 786.40 73.53 56.10 42.42 -0.89801 0.37098 -0.23652 -0.37736 -0.92586 -0.01946 0.373 0.193 2.59960321428537E-06 38.86 1198135.95404477 0.0024268136496561 315.330768823903 -1.948 -999.25 0.0108347194661865 3 12 5.43282 0.48468 0.51466 0.25655 0.85771 0.78729 0.86791 0.83184 0.20314 3.77098 
11:11:15:21:26:54 546 0 4.516 3.323 0.711501 1832587.32 404457.57 -6262.30 859.72 77.27 72.04 36.04 -0.31826 -0.94788 -0.01522 -0.92992 0.31527 -0.18938 1.629 1.234 2.49400440630336E-06 17.63 162031.077502654 0.000437204175898275 457.119608248758 -2.527 -999.25 0.0028296260472668 3 12 5.61817 0.58531 0.39280 0.17688 0.78738 0.83364 0.87419 0.88142 0.12044 3.79017 
11:11:15:21:27:00 547 0 8.939 7.709 0.401499 1832319.64 404367.17 -6092.18 1017.83 74.68 57.17 22.03 -0.99171 0.12525 -0.02858 -0.12534 -0.99211 0.00145 0.248 0.130 2.89658498318801E-06 15.15 480871.803347739 0.0011019225638021 2135.39881162515 -2.212 -999.25 0.0333153948726655 3 12 6.41321 0.49250 0.51992 0.26162 0.90138 0.86882 0.94307 0.88737 0.20603 3.88124 
11:11:15:21:27:03 548 0 2.045 1.586 0.604500 1832941.00 404385.03 -6393.26 688.22 150.66 69.46 38.59 -0.37015 -0.92895 0.00588 0.89343 -0.35424 0.27621 0.502 0.624 2.45577419061907E-06 14.66 58347.6397670987 0.000202163118955637 286.353880364508 -2.823 -999.25 0.000819633865386484 3 10 2.05358 0.16590 0.22440 0.04793 0.57981 0.39569 0.51909 0.59891 0.02835 2.77646 
11:11:15:21:27:04 549 0 2.511 2.166 0.925503 1832825.40 404545.74 -6421.23 819.50 135.21 73.42 40.11 -0.55897 -0.82919 -0.00182 0.80513 -0.54327 0.23797 0.683 0.560 3.551121935904E-06 15.95 105142.74039058 0.000357702171859488 400.423255561443 -2.652 -999.25 0.00202794308250147 3 10 2.26219 0.23423 0.21820 0.05312 0.71824 0.38795 0.68261 0.59092 0.01226 2.79471 
11:11:15:21:27:09 550 0 3.870 2.950 0.062503 1832885.65 404390.47 -6409.12 731.87 70.14 38.97 32.40 -0.91552 0.31089 -0.25527 -0.23964 0.08816 0.96685 0.548 0.447 2.67732118111864E-06 10.41 52732.4354190158 0.000179399039883804 722.772465714102 -2.852 -999.25 0.0018358475166447 3 10 3.53594 0.30030 0.38103 0.13095 0.72902 0.62828 0.72204 0.81095 0.08804 3.28925 
11:11:15:21:27:09 551 0 2.563 2.057 0.907500 1832807.67 404385.64 -6415.15 781.63 72.42 57.14 39.66 -0.94120 0.23562 -0.24213 -0.24393 -0.96978 0.00446 0.271 0.620 2.71730034435096E-06 19.27 135080.137472817 0.000459551067145611 291.645754288074 -2.580 -999.25 0.00189759850586411 3 10 2.24054 0.16056 0.28754 0.04875 0.64304 0.47126 0.55174 0.71903 0.01889 2.88191 
11:11:15:21:27:10 552 0 5.435 4.201 0.426998 1832964.90 404363.08 -6408.73 685.46 69.78 38.63 25.04 -0.89865 0.35085 -0.26329 -0.24335 0.10065 0.96470 0.200 0.346 2.63545291617324E-06 20.14 132323.648256029 0.000450173318611671 250.419681702138 -2.586 -999.25 0.00159611104426668 3 11 6.68016 0.33405 0.61493 0.22804 0.88044 0.74084 0.74490 0.85333 0.16411 3.68614 
11:11:15:21:27:11 553 0 5.508 5.001 0.864495 1832566.73 404338.10 -6195.55 823.12 70.77 40.29 25.63 -0.96942 0.14622 -0.19709 -0.19495 0.02900 0.98038 1.250 0.497 3.62880982749902E-06 15.75 277473.39253237 0.000562019872737066 1096.41563157371 -2.371 -999.25 0.00872452483530065 3 12 4.17382 0.51245 0.32231 0.16150 0.85892 0.86274 0.95927 0.87022 0.12387 3.64240 
11:11:15:21:27:18 554 0 7.023 6.249 0.398000 1832893.28 404308.95 -6405.63 713.12 71.56 55.24 38.77 -0.95846 0.11360 -0.26164 -0.12168 -0.99246 0.01484 0.211 0.316 2.99627332571718E-06 19.13 221112.085391458 0.000752237129021902 488.007226095309 -2.437 -999.25 0.00519751690699806 3 12 5.44876 0.37947 0.61882 0.25310 0.89953 0.82884 0.80759 0.86150 0.19955 3.81387 
11:11:15:21:27:20 555 0 3.279 2.588 0.294000 1832771.04 404430.67 -6397.36 800.89 160.89 71.42 40.07 -0.33208 -0.94323 0.00556 0.91509 -0.32073 0.24444 0.334 0.338 2.67200698051815E-06 20.06 148769.307425119 0.000506122478587829 284.700146752878 -2.552 -999.25 0.00204013172579661 3 11 2.86051 0.21953 0.35257 0.09365 0.68996 0.51126 0.59806 0.68328 0.05765 3.04108 
11:11:15:21:27:21 556 0 2.398 1.944 0.222000 1832456.82 404415.17 -5943.60 861.63 174.66 78.92 28.06 -0.20001 -0.97979 0.00365 0.97557 -0.19880 0.09352 0.994 0.298 2.84723735975665E-06 17.14 110078.802426843 0.000291058643806951 337.7960121008 -2.639 -999.25 0.00139203422109078 3 9 2.27789 0.27720 0.17074 0.05020 0.85973 0.72249 0.76179 0.82609 0.03957 3.17043 
11:11:15:21:27:24 557 0 2.008 1.650 0.403000 1831569.76 404277.65 -6350.65 1803.36 339.20 119.36 95.08 -0.01679 -0.99986 -0.00135 0.85731 -0.01510 0.51458 1.177 0.894 2.86892899338611E-06 13.09 229973.58753127 0.000723572261571227 1585.31577520234 -2.426 -999.25 0.0162409931518582 3 12 1.42039 0.17037 0.11371 0.01954 0.65114 0.70009 0.83271 0.79413 0.00882 2.97707 
11:11:15:21:27:24 558 0 2.434 1.752 0.761003 1832920.09 404268.63 -6401.35 692.40 152.22 69.63 38.62 -0.06653 -0.99778 0.00263 0.96039 -0.06332 0.27136 0.571 0.639 2.62920279517629E-06 21.69 148961.567678462 0.000506776559981634 225.405546201674 -2.551 -999.25 0.00161732019454905 3 12 2.00510 0.21375 0.18727 0.04168 0.60309 0.44938 0.56220 0.69892 0.01338 2.84308 
11:11:15:21:27:33 559 0 3.153 2.151 0.481498 1832764.35 404627.57 -6124.07 719.57 250.50 72.44 36.53 -0.60393 -0.79704 0.00177 0.78129 -0.59156 0.19909 0.267 0.208 2.58564801913942E-06 17.45 182089.556004976 0.000336292746771127 529.106694023308 -2.493 -999.25 0.00251927541708637 3 9 2.47994 0.15481 0.30522 0.05291 0.67463 0.50663 0.64518 0.67847 0.03043 2.95239 
11:11:15:21:27:39 560 0 3.876 2.817 0.225501 1832782.78 404403.96 -6246.93 684.48 72.36 71.66 31.51 0.40118 0.91579 0.01981 -0.87717 0.39031 -0.27970 0.724 0.485 2.66531041107481E-06 14.21 106326.995802395 0.000272836024138795 572.795706199151 -2.649 -999.25 0.00221266852602145 3 10 5.40658 0.47717 0.47299 0.24016 0.82066 0.63271 0.78255 0.80750 0.17899 3.55711 
11:11:15:21:27:41 561 0 3.483 2.787 0.303503 1832319.27 404392.05 -6079.45 1018.08 76.74 74.10 22.01 -0.10688 -0.99427 0.00074 0.99382 -0.10681 0.03028 1.128 0.371 2.65492988924772E-06 25.84 411608.785589596 0.000893505340978282 368.704321339221 -2.257 -999.25 0.00466434078164338 3 11 2.67078 0.34016 0.19399 0.08266 0.75075 0.77196 0.83753 0.85405 0.06732 3.22898 
11:11:15:21:27:42 562 0 3.245 2.454 0.223500 1832894.68 404325.06 -6407.60 715.55 86.22 69.90 38.82 -0.19606 -0.98058 -0.00569 0.94677 -0.19080 0.25929 0.203 0.331 2.66436231724037E-06 17.63 112919.508224082 0.000384159221901717 318.197966569302 -2.631 -999.25 0.00173070702057044 3 12 3.52010 0.20378 0.42399 0.10036 0.77117 0.53624 0.71193 0.69288 0.05625 3.15025 
11:11:15:21:27:42 563 0 2.725 2.170 0.586000 1832655.01 404564.67 -6173.91 796.38 85.19 73.46 42.92 -0.43919 -0.89834 -0.01013 0.87441 -0.43003 0.22467 0.872 0.434 2.64268877702165E-06 27.02 434535.991132328 0.000880148760236082 340.18459580212 -2.241 -999.25 0.00423921670573857 3 12 2.68748 0.28822 0.24927 0.08327 0.82637 0.73794 0.80916 0.83160 0.05743 3.26071 
11:11:15:21:27:51 564 0 16.523 15.437 0.170007 1832681.92 404293.57 -6236.38 741.58 74.39 56.62 32.89 -0.96204 0.08036 -0.26082 -0.08087 -0.99669 -0.00880 0.550 0.440 2.56182510133374E-06 20.47 600809.312078905 0.00144770658714806 1082.68815250351 -2.148 -999.25 0.0221921217969861 3 12 15.93015 0.88633 0.62356 0.53241 0.87434 0.88171 0.93329 0.89702 0.42641 4.35033 
11:11:15:21:27:51 565 0 3.208 2.236 0.583500 1832964.23 404416.58 -6375.58 669.01 113.87 85.06 42.48 -0.45765 -0.88913 0.00220 0.82423 -0.42331 0.37611 0.389 0.640 5.54835382863069E-06 19.93 159339.262484193 0.000552079268407007 311.072434151705 -2.532 -999.25 0.00243152007100155 3 11 2.33361 0.17014 0.29659 0.05159 0.67517 0.60658 0.56395 0.83358 0.02415 3.06766 
11:11:15:21:28:01 568 0 5.413 4.003 0.481496 1832943.29 404371.78 -6431.98 717.34 76.70 41.44 36.56 -0.89312 0.34400 -0.28982 -0.27343 0.09641 0.95705 0.258 0.468 2.65728840364606E-06 24.12 237770.589308693 0.000601442238463984 261.703555084375 -2.416 -999.25 0.00222852976675769 3 10 6.38144 0.33118 0.65979 0.23885 0.81083 0.77516 0.79040 0.84590 0.18828 3.75562 
