JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
15:11:15:11:55:40,-46.6918,13.6756,0,0.00801086,0,0,0,0,0,0,0,0,33.8221,0,0,0,-7448.48,0,0,0,0,0,0.947169,0,0,0
15:11:15:11:55:41,-46.4057,14.82,0,0.00534058,0,0,0,0,0,0,0,0,34.3975,0,0,0,-7448.48,0,0,0,0,0,1.20407,0,0,0
15:11:15:11:55:42,-46.4057,15.3922,0,0.0120163,0,0,0,0,0,0,0,0,40.2476,0,0,0,-7448.48,0,0,0,0,0,0.557744,0,0,0
15:11:15:11:55:43,-45.8335,14.82,0,0.0120163,0,0,0,0,0,0,0,0,25.2657,0,0,0,-7448.48,0,0,0,0,0,-0.0890392,0,0,0
15:11:15:11:55:44,-46.6918,15.3922,0,0.0106792,0,0,0,0,0,0,0,0,33.1495,0,0,0,-7448.48,0,0,0,0,0,-0.178966,0,0,0
15:11:15:11:55:45,-45.2613,12.8173,0,0.0106792,0,0,0,0,0,0,0,0,40.5484,0,0,0,-7448.48,0,0,0,0,0,-0.108009,0,0,0
15:11:15:11:55:46,-45.2613,13.6756,0,0.00667572,0,0,0,0,0,0,0,0,24.9638,0,0,0,-7448.48,0,0,0,0,0,0.0839657,0,0,0
15:11:15:11:55:47,-46.4057,15.3922,0,0.00534058,0,0,0,0,0,0,0,0,25.0145,0,0,0,-7448.48,0,0,0,0,0,1.16809,0,0,0
15:11:15:11:55:48,-44.6891,13.1034,0,0.0106792,0,0,0,0,0,0,0,0,28.7694,0,0,0,-7448.48,0,0,0,0,0,2.09624,0,0,0
15:11:15:11:55:49,-44.6891,13.1034,0,0.00934601,0,0,0,0,0,0,0,0,28.4676,0,0,0,-7448.48,0,0,0,0,0,2.47315,0,0,0
15:11:15:11:55:50,-45.2613,15.3922,0,0.00934601,0,0,0,0,0,0,0,0,19.7834,0,0,0,-7448.48,0,0,0,0,0,3.75844,0,0,0
15:11:15:11:55:51,-46.4057,15.6783,0,0.00934601,0,0,0,0,0,0,0,0,33.3894,0,0,0,-7448.48,0,0,0,0,0,5.16238,0,0,0
