JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC
09:11:15:00:45:05,-13.2179,-21.5149,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:06,-12.9318,-22.0871,0,0.13485,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:07,-12.3596,-21.801,0,0.132179,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:08,-12.6457,-21.801,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:09,-12.9318,-21.801,0,0.133514,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:10,-12.6457,-21.801,0,0.132181,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:11,-12.9318,-22.0871,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:12,-13.2179,-22.3732,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:13,-12.6457,-22.3732,0,0.138857,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:14,-12.9318,-22.3732,0,0.134853,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:15,-13.2179,-22.0871,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:16,-12.9318,-22.3732,0,0.136185,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:17,-12.6457,-21.5149,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:18,-12.6457,-22.3732,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:19,-13.2179,-22.3732,0,0.126841,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:20,-12.9318,-21.801,0,0.130846,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:21,-12.9318,-22.0871,0,0.129509,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:22,-13.2179,-22.0871,0,0.128176,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:23,-12.6457,-21.801,0,0.129509,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:24,-12.9318,-22.0871,0,0.130844,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:25,-12.6457,-22.0871,0,0.132179,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:26,-12.6457,-22.0871,0,0.138857,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:27,-12.0735,-21.801,0,0.141527,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:28,-12.3596,-22.3732,0,0.138857,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:29,-12.6457,-22.3732,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:30,-13.2179,-22.3732,0,0.134851,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:31,-12.6457,-22.6593,0,0.126841,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:32,-12.6457,-22.0871,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:33,-12.3596,-22.6593,0,0.132181,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:34,-12.9318,-22.0871,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:35,-12.6457,-21.801,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:36,-12.9318,-22.3732,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:37,-12.6457,-22.6593,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:38,-12.3596,-22.3732,0,0.130844,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:39,-12.9318,-22.3732,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:40,-12.9318,-22.0871,0,0.124168,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:41,-12.9318,-22.3732,0,0.126841,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:42,-13.2179,-22.0871,0,0.125505,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:43,-12.6457,-22.6593,0,0.126841,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:44,-12.3596,-22.6593,0,0.122833,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:45,-12.9318,-21.801,0,0.122833,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:46,-12.6457,-22.3732,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:47,-12.9318,-22.0871,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:48,-13.2179,-22.0871,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:49,-12.9318,-22.3732,0,0.124168,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:50,-12.6457,-22.0871,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:51,-12.6457,-22.3732,0,0.132181,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:52,-12.6457,-22.3732,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:53,-13.2179,-22.0871,0,0.124168,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:54,-12.6457,-22.0871,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:55,-12.6457,-22.3732,0,0.128174,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:56,-12.6457,-22.0871,0,0.126839,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:57,-12.6457,-22.0871,0,0.130848,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:58,-12.6457,-22.3732,0,0.138855,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:45:59,-12.6457,-22.6593,0,0.130848,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:00,-12.9318,-22.0871,0,0.132181,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:01,-12.6457,-22.3732,0,0.129511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:02,-12.6457,-22.0871,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:03,-12.9318,-21.801,0,0.130846,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:04,-12.9318,-22.3732,0,0.132183,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:05,-12.6457,-22.3732,0,0.144197,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:06,-12.6457,-22.3732,0,0.142862,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:07,-12.6457,-22.3732,0,0.145533,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:08,-12.6457,-22.3732,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:09,-12.9318,-21.801,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:10,-13.2179,-22.0871,0,0.141527,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:11,-12.9318,-22.3732,0,0.142862,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:12,-13.2179,-22.3732,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:13,-13.2179,-22.0871,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:14,-12.6457,-22.3732,0,0.14019,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:15,-13.2179,-22.6593,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:16,-12.9318,-22.6593,0,0.138857,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:17,-12.6457,-22.3732,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:18,-12.9318,-22.3732,0,0.144197,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:19,-12.9318,-22.3732,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:20,-12.6457,-22.3732,0,0.138857,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:21,-12.9318,-21.801,0,0.134853,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:22,-12.0735,-22.0871,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:23,-12.3596,-22.3732,0,0.138857,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:24,-12.6457,-22.3732,0,0.142862,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:25,-12.9318,-22.6593,0,0.13485,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:26,-12.9318,-22.3732,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:27,-13.2179,-21.801,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:28,-12.6457,-22.0871,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:29,-13.2179,-21.801,0,0.132181,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:30,-12.6457,-22.3732,0,0.137522,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:31,-12.9318,-22.6593,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:32,-12.6457,-22.3732,0,0.13752,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:33,-12.9318,-22.3732,0,0.134851,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:34,-12.6457,-22.0871,0,0.13752,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:35,-12.9318,-22.0871,0,0.132181,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:36,-12.3596,-22.0871,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:37,-13.2179,-22.6593,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:38,-12.6457,-21.801,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:39,-12.6457,-22.6593,0,0.138855,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:40,-12.6457,-22.3732,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:41,-12.6457,-22.6593,0,0.141527,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:42,-12.6457,-21.801,0,0.134851,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:43,-12.3596,-22.3732,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:44,-12.6457,-21.801,0,0.128174,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:45,-12.9318,-22.3732,0,0.130848,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:46,-12.6457,-22.6593,0,0.130848,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:47,-13.2179,-22.3732,0,0.136185,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:48,-13.504,-22.6593,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:49,-12.0735,-22.6593,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:50,-12.6457,-22.0871,0,0.130844,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:51,-12.6457,-22.0871,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:52,-12.6457,-22.6593,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:53,-13.2179,-22.3732,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:54,-12.9318,-22.3732,0,0.138857,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:55,-12.3596,-21.801,0,0.132179,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:56,-12.9318,-21.801,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:57,-12.6457,-22.3732,0,0.133514,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:58,-12.6457,-22.0871,0,0.133516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:46:59,-12.3596,-22.3732,0,0.129509,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:00,-13.2179,-22.0871,0,0.134851,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:01,-12.0735,-21.801,0,0.132181,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:02,-12.0735,-21.801,0,0.129509,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:03,-12.3596,-22.3732,0,0.129509,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:04,-12.3596,-22.3732,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:05,-12.3596,-22.3732,0,0.144197,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:06,-12.9318,-22.6593,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:07,-12.3596,-22.0871,0,0.141527,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:08,-12.3596,-22.0871,0,0.144197,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:09,-12.6457,-22.6593,0,0.144197,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:10,-12.9318,-22.3732,0,0.140192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:11,-12.6457,-22.0871,0,0.136187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:00:47:12,-12.0735,-22.3732,0,0.132179,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
