JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
14:11:15:15:31:29,8301.46,8310.33,90.6352,88.739,87.8438,0.75024,0.501194,8631.25,292683,11679.1,0.267654,0,0.31704,292683,0,0.302465,4230.62,352.967,8949.68,8631.25,0.400615,0.102599,-260.804,-0.000330779,0.000992463,0
14:11:15:15:31:30,8303.17,8297.16,90.6483,88.8338,87.6421,0.749572,0.501176,8632.72,292729,11680.8,0.342816,0,0.315991,292729,0,0.302913,4232.33,352.983,8951.19,8632.72,0.399683,0.105105,-250.388,-0.000330839,0.000992643,0
14:11:15:15:31:31,8298.59,8296.31,90.6765,88.8605,87.653,0.750032,0.501158,8634.18,292776,11676.2,0.359378,0,0.316312,292776,0,0.303997,4227.75,353,8952.7,8634.18,0.399552,0.105225,-247.061,-0.000331601,-0.000663201,0
14:11:15:15:31:32,8298.31,8300.03,90.6072,88.8605,87.6797,0.750186,0.501139,8635.64,292821,11675.9,0.346954,0,0.315896,292821,0,0.304216,4227.47,353.017,8954.21,8635.64,0.399642,0.104307,-242.288,-0.000331559,0.000994804,0
14:11:15:15:31:33,8291.73,8292.01,90.5135,88.8485,87.6119,0.750357,0.50112,8637.1,292868,11669.4,0.37597,0,0.318572,292868,0,0.304173,4220.88,353.033,8955.72,8637.1,0.40115,0.103151,-234.678,-0.000331458,-0.000662917,0
14:11:15:15:31:34,8290.58,8284.86,90.7362,88.8712,87.5228,0.749994,0.5011,8638.56,292914,11668.2,0.369743,0,0.320742,292914,0,0.303847,4219.69,353.05,8957.23,8638.56,0.40026,0.103604,-227.011,-0.000331715,-0.000663429,0
14:11:15:15:31:35,8279.71,8284.29,90.6475,88.9046,87.74,0.749501,0.50108,8640.02,292960,11657.3,0.388435,0,0.32072,292960,0,0.303082,4208.78,353.067,8958.74,8640.02,0.40038,0.105222,-220.883,-0.000332052,-0.000664105,0
14:11:15:15:31:36,8282.57,8282.86,90.8338,88.9246,87.6574,0.748669,0.501059,8641.48,293006,11660.1,0.352128,0,0.320353,293006,0,0.301964,4211.62,353.083,8960.25,8641.48,0.400965,0.104783,-218.543,-0.00033123,0.000993816,0
14:11:15:15:31:37,8273.7,8276.56,90.6309,88.9073,87.8393,0.748229,0.501039,8642.95,293051,11651.2,0.389472,0,0.32101,293051,0,0.301973,4202.74,353.1,8961.77,8642.95,0.399937,0.104722,-219.311,-0.000331542,0.000994753,0
14:11:15:15:31:38,8267.12,8273.13,90.5142,88.8806,87.6443,0.747911,0.501018,8644.41,293097,11644.7,0.394671,0,0.319931,293097,0,0.301327,4196.19,353.117,8963.28,8644.41,0.399522,0.104674,-219.616,-0.000330856,0.000992693,0
14:11:15:15:31:39,8261.12,8264.83,90.907,88.946,87.5306,0.748135,0.500996,8645.87,293143,11638.9,0.452067,0,0.318309,293143,0,0.302354,4190.44,353.133,8964.79,8645.87,0.39745,0.105106,-223.049,-0.000331592,0.000994902,0
14:11:15:15:31:40,8252.53,8258.83,90.6737,88.9139,87.912,0.747738,0.500975,8647.33,293189,11630.8,0.481429,0,0.317442,293189,0,0.302425,4182.36,353.15,8966.3,8647.33,0.397335,0.101953,-231.858,-0.000332023,0.000996194,0
14:11:15:15:31:41,8253.68,8258.83,90.647,88.8672,87.6873,0.747514,0.500953,8648.79,293235,11632.5,0.508782,0,0.318407,293235,0,0.300521,4184.02,353.167,8967.81,8648.79,0.39972,0.104193,-244.105,-0.000330582,0.000991872,0
14:11:15:15:31:42,8255.39,8246.52,90.8602,88.7951,87.6623,0.747303,0.500932,8650.25,293281,11634.7,0.458349,0,0.3175,293281,0,0.300226,4186.26,353.183,8969.32,8650.25,0.400459,0.103054,-256.188,-0.00033143,-0.000662859,0
14:11:15:15:31:43,8246.24,8243.95,90.6455,88.8352,87.8702,0.746848,0.50091,8651.72,293327,11626.1,0.451021,0,0.316987,293327,0,0.299909,4177.61,353.2,8970.84,8651.72,0.399691,0.103644,-259.577,-0.000331524,-0.000663048,0
14:11:15:15:31:44,8233.94,8243.09,90.7674,88.8245,87.6619,0.747033,0.500888,8653.18,293373,11614.3,0.507727,0,0.318988,293373,0,0.299781,4165.82,353.217,8972.35,8653.18,0.39948,0.102407,-256.202,-0.00033074,-0.000661479,0
14:11:15:15:31:45,8233.08,8229.93,90.6734,88.934,87.7821,0.746427,0.500866,8654.64,293419,11614,0.541504,0,0.318194,293419,0,0.301348,4165.49,353.233,8973.86,8654.64,0.400327,0.101938,-259.16,-0.000331526,0.000994703,0
14:11:15:15:31:46,8237.37,8228.21,90.8063,88.8191,87.6911,0.746467,0.500844,8656.1,293465,11618.8,0.498252,0,0.316833,293465,0,0.301878,4170.33,353.25,8975.37,8656.1,0.401064,0.101933,-269.562,-0.000331072,-0.000662143,0
14:11:15:15:31:47,8232.22,8222.49,90.5038,88.9246,87.8227,0.745657,0.500821,8657.57,293511,11614.2,0.504568,0,0.315028,293511,0,0.302523,4165.75,353.267,8976.88,8657.57,0.402794,0.101325,-273.663,-0.000331415,0.000994371,0
14:11:15:15:31:48,8221.92,8219.34,90.5038,88.8766,87.5326,0.745026,0.500799,8659.03,293556,11604.5,0.51405,0,0.314408,293556,0,0.30145,4155.98,353.283,8978.39,8659.03,0.400445,0.10356,-267.035,-0.000330919,0.000992881,0
14:11:15:15:31:49,8213.62,8211.33,90.4809,88.8485,87.5308,0.745502,0.500777,8660.49,293602,11596.7,0.543618,0,0.313073,293602,0,0.301401,4148.19,353.3,8979.9,8660.49,0.399399,0.100917,-261.258,-0.000332015,0.000996171,0
