JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
14:11:15:04:49:23,2443.25,1077.11,0,0.472649,0.1777,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1000.48,-0.0507023,-0.0507023,0
14:11:15:04:49:24,2433.81,1916.25,0,0.376516,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-916.374,-0.163546,-0.163546,0
14:11:15:04:49:25,2664.12,2622.92,0.533887,0.393873,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-839.121,-0.163546,-0.163546,0
14:11:15:04:49:26,3185.68,3158.21,1.697,0.590143,0.533887,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-658.25,-0.163546,-0.163546,0
14:11:15:04:49:27,3661.18,3632,1.697,0.716982,1.697,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-42.6868,-0.0544351,-0.0544351,0
14:11:15:04:49:28,4091.48,4092.33,1.54349,0.834477,1.697,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1250.8,-0.0171256,-0.0171256,0
14:11:15:04:49:29,4482.58,4474.57,1.15974,0.873196,1.54349,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3095.33,-0.0171256,-0.0171256,0
14:11:15:04:49:30,4809.59,4801.29,1.03098,0.9226,1.15974,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,5221.86,-0.0188288,-0.0188288,0
14:11:15:04:49:31,5093.4,5080.81,0.922311,0.853171,1.03098,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,7409.8,-0.0250591,-0.0250591,0
14:11:15:04:49:32,5321.71,5301.11,0.922311,0.831808,0.922311,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,9477.56,-0.028189,-0.028189,0
14:11:15:04:49:33,5495.95,5457.9,0.806764,0.799763,0.922311,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,11291.9,-0.0315102,-0.0315102,0
14:11:15:04:49:34,5501.67,5463.9,0.667105,0.765049,0.806764,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,12757.7,-0.0315102,-0.0315102,0
14:11:15:04:49:35,5495.38,5459.33,0.49678,0.675592,0.667105,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,13754.7,-0.0360231,-0.0360231,0
14:11:15:04:49:36,5493.37,5457.61,0.349329,0.644884,0.49678,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,14172.3,-0.0435646,-0.0435646,0
14:11:15:04:49:37,5491.94,5455.61,0.0986195,0.548754,0.349329,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,14044.8,-0.0585011,-0.0585011,0
14:11:15:04:49:38,5491.08,5454.46,0.17606,0.499352,0.0986195,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,13502.2,-0.0831941,-0.0831941,0
14:11:15:04:49:39,5754.3,5713.38,0.109908,0.495346,0.17606,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,12661.6,-0.29469,-0.29469,0
14:11:15:04:49:40,5937.97,5895.06,0,0.43393,0.109908,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,11743.6,-0.165069,-0.165069,0
14:11:15:04:49:41,6087.6,6043.55,0.313703,0.369841,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,11005.8,-0.264422,-0.264422,0
14:11:15:04:49:42,6255.26,6214.06,0.470904,0.356487,0.313703,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,10462.5,-0.264422,-0.264422,0
14:11:15:04:49:43,6267.56,6228.08,0.42863,0.369841,0.470904,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,10024.3,-0.0926423,-0.0926423,0
14:11:15:04:49:44,6262.41,6222.36,0.428287,0.372511,0.42863,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,9608.44,-0.0617156,-0.0617156,0
14:11:15:04:49:45,6260.98,6221.21,0.256396,0.325781,0.428287,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,9077.08,-0.0678025,-0.0678025,0
14:11:15:04:49:46,6259.55,6219.78,0.161003,0.349812,0.256396,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,8386.39,-0.0678568,-0.0678568,0
14:11:15:04:49:47,6483,6457.53,0.421805,0.383192,0.161003,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,7590.55,-0.113349,-0.113349,0
14:11:15:04:49:48,6667.53,6645.5,0,0.444611,0.421805,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6846.33,-0.180507,-0.180507,0
14:11:15:04:49:49,6858.65,6833.47,0.514733,0.472649,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6357.69,-0.0688995,-0.0688995,0
14:11:15:04:49:50,7068.07,7039.46,0.483927,0.473984,0.514733,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6152.2,-0.0688995,-0.0688995,0
14:11:15:04:49:51,7241.16,7199.68,0.467405,0.48066,0.483927,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6166.55,-0.0564607,-0.0564607,0
14:11:15:04:49:52,7243.45,7199.68,0.510212,0.507362,0.467405,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6352.07,-0.0600548,-0.0600548,0
14:11:15:04:49:53,7241.45,7198.82,0.504324,0.522049,0.510212,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6557.26,-0.0621777,-0.0621777,0
14:11:15:04:49:54,7240.31,7197.39,0.212303,0.447279,0.504324,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6591.74,-0.0569609,-0.0569609,0
14:11:15:04:49:55,7234.3,7191.67,0,0.429924,0.212303,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6410.61,-0.057626,-0.057626,0
14:11:15:04:49:56,7233.44,7190.52,0,0.36717,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,6066.51,-0.13689,-0.13689,0
14:11:15:04:49:57,7232.87,7189.38,0.353411,0.383192,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,5606.58,-0.13689,-0.13689,0
14:11:15:04:49:58,7407.1,7355.32,0.268083,0.341801,0.353411,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,5074.99,-0.13689,-0.13689,0
14:11:15:04:49:59,7506.09,7462.03,0,0.341801,0.268083,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4589.86,-0.0822333,-0.0822333,0
14:11:15:04:50:00,7505.24,7460.6,0.48748,0.297741,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4284.36,-0.108407,-0.108407,0
14:11:15:04:50:01,7503.81,7458.89,0.310346,0.332457,0.48748,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4090.57,-0.108407,-0.108407,0
14:11:15:04:50:02,7502.38,7458.32,0,0.360493,0.310346,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3859.15,-0.0596171,-0.0596171,0
14:11:15:04:50:03,7497.51,7453.45,0,0.28973,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3558.74,-0.0936443,-0.0936443,0
14:11:15:04:50:04,7495.51,7451.16,0,0.335125,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3213.01,-0.0936443,-0.0936443,0
14:11:15:04:50:05,7494.94,7450.59,0,0.285727,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2841.49,-0.0936443,-0.0936443,0
14:11:15:04:50:06,7494.08,7449.73,0.341219,0.384527,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2463.6,-0.0936443,-0.0936443,0
14:11:15:04:50:07,7492.36,7448.3,0.416439,0.456627,0.341219,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2095.18,-0.0936443,-0.0936443,0
14:11:15:04:50:08,7753.57,7723.82,0,0.479322,0.416439,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1745.56,-0.0851716,-0.0851716,0
14:11:15:04:50:09,7963.86,7938.68,0,0.568779,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1543.69,-0.0697873,-0.0697873,0
14:11:15:04:50:10,8236.8,8212.76,0.523552,0.602158,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1683.76,-0.0697873,-0.0697873,0
14:11:15:04:50:11,8362.68,8313.19,0.522036,0.714312,0.523552,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2186.35,-0.0697873,-0.0697873,0
14:11:15:04:50:12,8360.11,8312.04,0.571837,0.735674,0.522036,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2916.82,-0.0555096,-0.0555096,0
14:11:15:04:50:13,8358.96,8310.04,0.700784,0.79843,0.571837,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3630.11,-0.0556708,-0.0556708,0
14:11:15:04:50:14,8357.82,8309.47,0.310124,0.758373,0.700784,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4119.06,-0.0508225,-0.0508225,0
14:11:15:04:50:15,8398.44,8339.22,0.0760171,0.69829,0.310124,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4361.93,-0.041471,-0.041471,0
14:11:15:04:50:16,8520.61,8471.4,0,0.623522,0.0760171,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4428.98,-0.0937116,-0.0937116,0
14:11:15:04:50:17,8518.32,8469.4,0,0.547417,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4436.7,-0.382311,-0.382311,0
14:11:15:04:50:18,8517.46,8467.68,0.464876,0.472649,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4436.47,-0.382311,-0.382311,0
14:11:15:04:50:19,8553.51,8496,0.389917,0.456627,0.464876,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4352.28,-0.382311,-0.382311,0
14:11:15:04:50:20,8706.58,8655.65,0.211247,0.465973,0.389917,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4166.69,-0.062516,-0.062516,0
14:11:15:04:50:21,8701.71,8651.36,0.0678236,0.440605,0.211247,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3999.43,-0.0745343,-0.0745343,0
14:11:15:04:50:22,8700.28,8650.21,0.613089,0.472649,0.0678236,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3904.48,-0.137574,-0.137574,0
14:11:15:04:50:23,8742.34,8683.4,0.357795,0.452621,0.613089,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3776.19,-0.428497,-0.428497,0
14:11:15:04:50:24,8839.33,8788.69,0.10698,0.409895,0.357795,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3575.91,-0.0474028,-0.0474028,0
14:11:15:04:50:25,8837.61,8786.97,0.375658,0.397879,0.10698,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,3394.94,-0.0812257,-0.0812257,0
