JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC
09:11:15:06:26:29,28.2667,33.7027,0,0.185589,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:30,26.5501,31.7,0,0.1936,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:31,23.6891,30.2695,0,0.184252,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:32,23.1169,28.5528,0,0.188259,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:33,21.6864,27.1223,0,0.176239,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:34,20.542,25.9779,0,0.176243,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:35,19.3976,24.8335,0,0.176243,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:36,18.2532,24.5474,0,0.174906,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:37,17.9671,23.403,0,0.180246,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:38,16.8227,21.6864,0,0.169567,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:39,15.9644,21.1142,0,0.173571,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:40,15.1061,19.9698,0,0.170902,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:41,14.5339,19.1115,0,0.177578,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:42,13.6756,18.5393,0,0.180248,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:43,13.1034,17.3949,0,0.176241,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:44,12.5312,16.8227,0,0.181582,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:45,11.6729,16.2505,0,0.176241,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:46,11.6729,15.9644,0,0.177576,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:47,10.5285,14.82,0,0.186922,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:48,9.95626,14.2478,0,0.180246,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:49,9.38406,14.82,0,0.190928,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:50,9.38406,14.2478,0,0.181582,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:51,9.38406,13.1034,0,0.176241,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:52,8.23966,12.8173,0,0.174904,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:53,7.66745,11.959,0,0.182917,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:54,7.09525,11.959,0,0.186924,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:55,6.52305,11.1007,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:56,6.52305,11.3868,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:57,6.52305,10.5285,0,0.172234,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:58,5.95085,9.95626,0,0.173571,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:26:59,5.66475,9.38406,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:00,5.09254,9.38406,0,0.182919,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:01,5.09254,8.52576,0,0.177578,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:02,4.23424,8.81186,0,0.174904,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:03,4.52034,8.81186,0,0.168228,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:04,4.23424,7.66745,0,0.172237,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:05,3.66204,7.66745,0,0.176243,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:06,3.08984,7.09525,0,0.180246,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:07,3.08984,7.38135,0,0.176243,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:08,1.94543,6.52305,0,0.166895,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:09,2.80373,6.80915,0,0.165562,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:10,2.51763,6.23695,0,0.180246,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:11,1.94543,5.37864,0,0.186922,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:12,1.94543,6.23695,0,0.181582,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:13,1.37323,5.37864,0,0.176243,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:14,1.08713,5.09254,0,0.168232,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:15,1.08713,4.80644,0,0.169565,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:16,0.514924,4.23424,0,0.180246,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:17,-0.343379,4.23424,0,0.186922,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:18,-0.0572783,3.94814,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:19,-0.343379,3.08984,0,0.1709,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:20,-0.0572783,3.37594,0,0.170898,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:21,-0.629481,3.08984,0,0.174906,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:22,-0.629481,2.23153,0,0.176243,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:23,-1.48778,2.80373,0,0.173571,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:24,-0.915582,2.51763,0,0.174906,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:25,-1.77389,1.65933,0,0.172237,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:26,-1.77389,2.51763,0,0.16556,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:27,-1.77389,1.65933,0,0.168228,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:28,-2.63219,1.37323,0,0.168232,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:29,-2.05999,1.65933,0,0.170902,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:30,-3.20439,0.228823,0,0.169565,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:31,-2.34609,1.37323,0,0.170898,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:32,-3.20439,0.801025,0,0.166895,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:33,-2.91829,-0.629481,0,0.164225,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:34,-2.91829,0.228823,0,0.161554,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:35,-2.91829,0.228823,0,0.1709,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:36,-3.49049,-0.343379,0,0.174906,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:37,-2.91829,-0.629481,0,0.170902,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:38,-3.49049,-0.915582,0,0.16556,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:39,-3.49049,-0.915582,0,0.169565,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:40,-3.77659,-0.343379,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:41,-4.3488,-1.77389,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:42,-4.3488,-1.20168,0,0.181583,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:43,-4.3488,-1.48778,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:44,-4.3488,-1.48778,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:45,-4.921,-2.63219,0,0.184252,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:46,-4.6349,-1.77389,0,0.182917,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:47,-4.921,-2.63219,0,0.178911,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:48,-4.921,-2.05999,0,0.177576,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:49,-5.4932,-2.63219,0,0.170902,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:50,-5.7793,-2.63219,0,0.165562,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:51,-5.4932,-3.20439,0,0.166895,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:52,-6.0654,-3.77659,0,0.169565,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:53,-6.0654,-4.0627,0,0.182917,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:54,-6.35151,-4.0627,0,0.177576,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:55,-6.63761,-4.0627,0,0.169565,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:56,-6.0654,-4.0627,0,0.16556,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:57,-6.63761,-4.3488,0,0.166895,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:58,-6.92371,-4.3488,0,0.176241,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:27:59,-7.20981,-5.2071,0,0.181582,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:00,-7.20981,-5.4932,0,0.177576,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:01,-6.92371,-4.921,0,0.166895,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:02,-7.20981,-5.7793,0,0.162889,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:03,-7.49591,-5.7793,0,0.162889,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:04,-7.20981,-6.0654,0,0.176241,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:05,-7.78201,-6.0654,0,0.172234,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:06,-8.06811,-5.7793,0,0.168232,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:07,-8.35421,-6.35151,0,0.173571,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:08,-11.5013,-9.21252,0,0.176243,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:09,-3.77659,-2.05999,0,0.181582,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:10,-11.7874,-10.0708,0,0.181583,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:11,-11.7874,-9.49862,0,0.180248,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:12,-11.5013,-10.3569,0,0.172234,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:13,-12.0735,-10.3569,0,0.165562,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:14,-12.3596,-10.643,0,0.168228,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:15,-12.3596,-10.643,0,0.177576,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:16,-12.9318,-11.5013,0,0.177576,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:17,-13.2179,-12.3596,0,0.177576,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:18,-13.7901,-12.3596,0,0.169565,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:19,-14.0762,-12.9318,0,0.16556,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:20,-14.3623,-13.504,0,0.166895,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:21,-14.3623,-13.7901,0,0.172237,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:22,-14.9345,-13.7901,0,0.1709,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:23,-16.0789,-14.6484,0,0.172235,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:24,-15.7928,-15.2206,0,0.173571,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:25,-15.5067,-15.2206,0,0.164223,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:26,-16.0789,-14.9345,0,0.164225,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:27,-16.0789,-15.7928,0,0.162889,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:28,-15.5067,-15.2206,0,0.168232,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:29,-15.2206,-16.0789,0,0.168228,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:30,-15.5067,-15.2206,0,0.173573,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:31,-15.7928,-16.0789,0,0.161554,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:32,-14.9345,-16.0789,0,0.160219,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:33,-15.5067,-15.5067,0,0.164223,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:34,-15.5067,-15.7928,0,0.166895,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:35,-14.9345,-15.5067,0,0.173571,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:36,-15.7928,-15.5067,0,0.166893,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
09:11:15:06:28:37,-15.5067,-16.365,0,0.162889,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
