JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN
13:11:15:15:27:32,5890.19,5901.64,15.4491,7.35409,15.3249,0,0,152.819,0,-97043.6,0,0,0,0,0,0,-104492,0,153.068,152.819,0.418994,1.55E-21,-22.9907
13:11:15:15:27:33,5895.06,5902.78,15.3519,7.294,15.4491,0,0,153.076,0,-99148.5,0,0,0,0,0,0,-106597,0,153.325,153.076,0.419435,3.77E-22,-21.4164
13:11:15:15:27:34,5891.05,5899.64,15.2998,7.24994,15.3519,0,0,153.332,0,-98239.4,0,0,0,0,0,0,-105688,0,153.58,153.332,0.420336,1.62E-22,-18.8695
13:11:15:15:27:35,5893.91,5898.78,15.2998,7.16182,15.2998,0,0,153.587,0,-97933,0,0,0,0,0,0,-105381,0,153.835,153.587,0.420336,1.28E-23,353573
13:11:15:15:27:36,5888.19,5898.78,15.3165,7.27798,15.2998,0,0,153.842,0,-98348.4,0,0,0,0,0,0,-105797,0,154.09,153.842,0.414241,1.28E-23,-11.6762
13:11:15:15:27:37,5892.77,5898.21,15.2214,7.24861,15.3165,0,0,154.097,0,-98985,0,0,0,0,0,0,-106433,0,154.345,154.097,0.412747,1.28E-23,-10.6555
13:11:15:15:27:38,5887.05,5902.5,15.2184,7.27264,15.2214,0,0,154.352,0,-98085.1,0,0,0,0,0,0,-105534,0,154.599,154.352,0.407561,1.34E-24,-11.4197
13:11:15:15:27:39,5892.77,5899.92,15.2205,7.2406,15.2184,0,0,154.605,0,-98440.5,0,0,0,0,0,0,-105889,0,154.852,154.605,0.401741,3.28E-25,-12.7214
13:11:15:15:27:40,5890.48,5901.35,15.2714,7.21656,15.2205,0,0,154.859,0,-98876,0,0,0,0,0,0,-106325,0,155.106,154.859,0.405776,1.42E-25,-13.8575
13:11:15:15:27:41,5891.63,5897.92,15.2318,7.24193,15.2714,0,0,155.113,0,-99988.4,0,0,0,0,0,0,-107437,0,155.361,155.113,0.414827,4.58E-26,-12.6835
13:11:15:15:27:42,5891.63,5897.35,15.3426,7.2673,15.2318,0,0,155.367,0,-99839.5,0,0,0,0,0,0,-107288,0,155.615,155.367,0.411173,1.12E-26,-10.3139
13:11:15:15:27:43,5887.05,5899.06,15.3942,7.27264,15.3426,0,0,155.622,0,-101815,0,0,0,0,0,0,-109264,0,155.872,155.622,0.407721,4.78E-27,-8.1761
13:11:15:15:27:44,5889.34,5899.64,15.3376,7.23259,15.3942,0,0,155.878,0,-102960,0,0,0,0,0,0,-110408,0,156.128,155.878,0.406193,1.17E-27,-7.89348
13:11:15:15:27:45,5887.62,5903.35,15.268,7.1231,15.3376,0,0,156.134,0,-102570,0,0,0,0,0,0,-110018,0,156.383,156.134,0.405967,4.99E-28,-10.6517
13:11:15:15:27:46,5892.48,5898.78,15.2537,7.16182,15.268,0,0,156.39,0,-101982,0,0,0,0,0,0.167626,-109430,0,156.637,156.39,0.401558,1.21E-28,-13.2369
13:11:15:15:27:47,5889.62,5899.64,15.2375,7.18585,15.2537,0,0,156.644,0,-102188,0,0,0,0,0,0.25247,-109636,0,156.891,156.644,0.398132,3.94E-29,-13.0579
13:11:15:15:27:48,5889.34,5896.2,15.2804,7.19654,15.2375,0,0,156.898,0,-102362,0,0,0,0,0,0.3127,-109810,0,157.145,156.898,0.398727,9.66E-30,-10.0958
13:11:15:15:27:49,5889.05,5897.92,15.2521,7.22057,15.2804,0,0,157.152,0,-103384,0,0,0,0,0,0.375388,-110833,0,157.4,157.152,0.396553,4.15E-30,-8.04819
13:11:15:15:27:50,5884.76,5896.49,15.2521,7.25395,15.2521,0,0,157.407,0,-103388,0,0,0,0,0,0.394108,-110836,0,157.654,157.407,0.39769,1.78E-30,-7.97308
13:11:15:15:27:51,5890.48,5901.35,15.2498,7.18052,15.2521,0,0,157.661,0,-103788,0,0,0,0,0,0.392849,-111236,0,157.908,157.661,0.395584,4.34E-31,-10.0826
13:11:15:15:27:52,5888.19,5899.92,15.2526,7.22457,15.2498,0,0,157.915,0,-104162,0,0,0,0,0,0.383864,-111610,0,158.162,157.915,0.394048,1.41E-31,-12.8601
13:11:15:15:27:53,5891.63,5900.49,15.2521,7.24994,15.2526,0,0,158.169,0,-104606,0,0,0,0,0,0.3749,-112055,0,158.417,158.169,0.394186,3.43E-32,-12.3035
13:11:15:15:27:54,5889.34,5898.21,15.3329,7.39814,15.2521,0,0,158.423,0,-105007,0,0,0,0,0,0.373234,-112455,0,158.671,158.423,0.3956,1.47E-32,-9.3442
13:11:15:15:27:55,5891.05,5897.35,15.3525,7.52632,15.3329,0,0,158.678,0,-106409,0,0,0,0,0,0.367038,-113858,0,158.927,158.678,0.391328,3.59E-33,-5.71092
13:11:15:15:27:56,5885.62,5897.63,15.3777,7.75597,15.3525,0,0,158.934,0,-106704,0,0,0,0,0,0.357867,-114153,0,159.183,158.934,0.393005,1.54E-33,-2.48048
13:11:15:15:27:57,5889.34,5898.49,15.3414,7.91619,15.3777,0,0,159.19,0,-107074,0,0,0,0,0,0.348979,-114522,0,159.439,159.19,0.391347,3.74E-34,-1.94192
13:11:15:15:27:58,5886.76,5901.35,15.3674,8.23396,15.3414,0,0,159.446,0,-106538,0,0,0,0,0,0.32836,-113986,0,159.695,159.446,0.391105,3.74E-34,-4.01928
13:11:15:15:27:59,5889.34,5899.64,15.371,8.46494,15.3674,0,0,159.702,0,-106921,0,0,0,0,0,0.314894,-114369,0,159.951,159.702,0.387577,3.73E-34,-5.75322
13:11:15:15:28:00,5891.05,5899.06,15.2549,8.89887,15.371,0,0,159.958,0,-106969,0,0,0,0,0,0.276691,-114418,0,160.207,159.958,0.386899,3.74E-34,-6.3644
13:11:15:15:28:01,5888.76,5896.49,15.2865,10.1513,15.2549,0,0,160.213,0,-105258,0,0,0,0,0,0.251128,-112707,0,160.461,160.213,0.386354,3.74E-34,-4.61991
13:11:15:15:28:02,5890.19,5895.63,15.1924,11.2167,15.2865,0,0,160.468,0,-105723,0,0,0,0,0,0.23432,-113171,0,160.715,160.468,0.382684,3.74E-34,-1.39394
13:11:15:15:28:03,5885.04,5897.63,15.1924,12.0418,15.1924,0,0,160.722,0,-104345,0,0,0,0,0,0.230596,-111793,0,160.968,160.722,0.381907,3.76E-34,0.449502
13:11:15:15:28:04,5888.76,5897.92,15.2931,12.5385,15.1924,0,0,160.975,0,-104341,0,0,0,0,0,0.232077,-111789,0,161.222,160.975,0.383256,3.76E-34,-0.300515
13:11:15:15:28:05,5884.76,5901.35,15.3171,13.2368,15.2931,0,0,161.229,0,-105825,0,0,0,0,0,0.236849,-113274,0,161.477,161.229,0.385622,3.78E-34,-3.28181
13:11:15:15:28:06,5890.48,5897.06,15.3786,13.6347,15.3171,0,0,161.484,0,-106172,0,0,0,0,0,0.242199,-113621,0,161.733,161.484,0.388387,0,-6.26832
13:11:15:15:28:07,5888.48,5897.35,15.3456,14.0099,15.3786,0,0,161.74,0,-107084,0,0,0,0,0,0.261544,-114533,0,161.989,161.74,0.391385,0,-7.68919
13:11:15:15:28:08,5886.19,5895.92,15.3634,14.3717,15.3456,0,0,161.996,0,-106596,0,0,0,0,0,0.26895,-114044,0,162.245,161.996,0.383041,0,-5.98669
13:11:15:15:28:09,5887.91,5897.92,15.2801,14.5439,15.3634,0,0,162.252,0,-106860,0,0,0,0,0,0.283395,-114309,0,162.5,162.252,0.380564,0,-4.7637
13:11:15:15:28:10,5884.76,5893.06,15.2639,14.7068,15.2801,0,0,162.507,0,-105633,0,0,0,0,0,0.290771,-113081,0,162.755,162.507,0.382414,0,-5.95984
13:11:15:15:28:11,5887.91,5899.35,15.2553,14.9819,15.2639,0,0,162.762,0,-105391,0,0,0,0,0,0.301402,-112839,0,163.009,162.762,0.386117,0,-7.62934
13:11:15:15:28:12,5886.76,5898.21,15.3303,14.8791,15.2553,0,0,163.016,0,-105264,0,0,0,0,0,0.310737,-112713,0,163.264,163.016,0.388279,0,-9.34082
13:11:15:15:28:13,5889.05,5898.49,15.3049,15.3063,15.3303,0,0,163.271,0,-106365,0,0,0,0,0,0.322307,-113814,0,163.52,163.271,0.39566,0,-9.41968
13:11:15:15:28:14,5888.76,5896.49,15.309,15.4585,15.3049,0,0,163.526,0,-105993,0,0,0,0,0,0.328878,-113442,0,163.775,163.526,0.396974,0,-7.7084
13:11:15:15:28:15,5892.48,5895.34,15.3188,15.5106,15.309,0,0,163.782,0,-106048,0,0,0,0,0,0.33128,-113496,0,164.03,163.782,0.387567,0,-4.67966
13:11:15:15:28:16,5888.48,5896.2,15.3093,15.4612,15.3188,0,0,164.037,0,-106197,0,0,0,0,0,0.332951,-113646,0,164.285,164.037,0.385552,0,0.337403
13:11:15:15:28:17,5893.06,5896.2,15.2577,15.584,15.3093,0,0,164.292,0,-106052,0,0,0,0,0,0.329259,-113500,0,164.54,164.292,0.391179,0,5.64644
13:11:15:15:28:18,5891.63,5900.49,15.3546,15.5573,15.2577,0,0,164.547,0,-105292,0,0,0,0,0,0.322328,-112740,0,164.795,164.547,0.389039,0,9.67051
13:11:15:15:28:19,5895.34,5898.21,15.3487,15.6348,15.3546,0,0,164.802,0,-106716,0,0,0,0,0,0.316198,-114165,0,165.051,164.802,0.385718,0,14.1956
13:11:15:15:28:20,5898.49,5896.77,15.3603,15.6641,15.3487,0,0,165.058,0,-106627,0,0,0,0,0,0.300729,-114076,0,165.307,165.058,0.393882,0,19.7685
13:11:15:15:28:21,5897.06,5896.2,15.3178,15.6788,15.3603,0,0,165.314,0,-106799,0,0,0,0,0,0.301085,-114247,0,165.562,165.314,0.391591,0,27.7148
13:11:15:15:28:22,5899.35,5894.49,15.3064,15.6401,15.3178,0,0,165.569,0,-106168,0,0,0,0,0,0.317415,-113617,0,165.818,165.569,0.388786,0,36.9622
13:11:15:15:28:23,5897.63,5897.92,15.4052,15.7176,15.3064,0,0,165.824,0,-106002,0,0,0,0,0,0.338024,-113451,0,166.073,165.824,0.387967,0,44.0976
13:11:15:15:28:24,5900.49,5898.21,15.3655,15.7149,15.4052,0,0,166.08,0,-107461,0,0,0,0,0,0.345178,-114910,0,166.33,166.08,0.386365,0,48.855
13:11:15:15:28:25,5898.78,5900.21,15.29,15.8177,15.3655,0,0,166.337,0,-106873,0,0,0,0,0,0.343882,-114321,0,166.585,166.337,0.382561,0,51.7764
13:11:15:15:28:26,5901.35,5895.63,15.3574,15.8351,15.29,0,0,166.592,0,-105756,0,0,0,0,0,0.346995,-113205,0,166.841,166.592,0.385316,0,53.4688
13:11:15:15:28:27,5902.5,5895.63,15.3754,15.8457,15.3574,0,0,166.848,0,-106746,0,0,0,0,0,0.347447,-114195,0,167.097,166.848,0.386502,0,54.0323
13:11:15:15:28:28,5896.2,5894.2,15.3405,15.815,15.3754,0,0,167.104,0,-107021,0,0,0,0,0,0.332463,-114470,0,167.353,167.104,0.388802,0,54.9216
13:11:15:15:28:29,5900.49,5895.63,15.1961,15.7803,15.3405,0,0,167.36,0,-106500,0,0,0,0,0,0.319723,-113948,0,167.607,167.36,0.391378,0,53.2135
13:11:15:15:28:30,5895.06,5893.34,15.3497,15.807,15.1961,0,0,167.614,0,-104381,0,0,0,0,0,0.292783,-111829,0,167.862,167.614,0.39194,0,46.8844
13:11:15:15:28:31,5899.92,5897.06,15.4798,15.831,15.3497,0,0,167.869,0,-106635,0,0,0,0,0,0.286237,-114084,0,168.119,167.869,0.39325,0,39.0932
13:11:15:15:28:32,5898.78,5897.35,15.4649,15.8751,15.4798,0,0,168.126,0,-108569,0,0,0,0,0,0.26943,-116017,0,168.377,168.126,0.39325,0,31.0967
13:11:15:15:28:33,5899.06,5896.2,15.3744,15.8484,15.4649,0,0,168.384,0,-108348,0,0,0,0,0,0.266403,-115797,0,168.634,168.384,0.393252,0,25.4751
13:11:15:15:28:34,5895.92,5895.92,15.4093,15.8497,15.3744,0,0,168.641,0,-107003,0,0,0,0,0,0.266827,-114452,0,168.89,168.641,0.38451,0,21.7146
13:11:15:15:28:35,5897.92,5891.91,15.3249,15.8751,15.4093,0,0,168.897,0,-107519,0,0,0,0,0,0.274285,-114967,0,169.146,168.897,0.383814,0,16.4096
13:11:15:15:28:36,5893.34,5894.2,15.326,15.8938,15.3249,0,0,169.153,0,-106276,0,0,0,0,0,0.283771,-113724,0,169.402,169.153,0.38623,0,9.95305
13:11:15:15:28:37,5894.2,5893.91,15.2718,15.9045,15.326,0,0,169.409,0,-106291,0,0,0,0,0,0.291083,-113739,0,169.657,169.409,0.390613,0,2.95075
13:11:15:15:28:38,5893.63,5896.77,15.3931,15.9365,15.2718,0,0,169.664,0,-105492,0,0,0,0,0,0.299154,-112940,0,169.912,169.664,0.390239,0,-5.45861
13:11:15:15:28:39,5893.06,5895.34,15.375,15.9379,15.3931,0,0,169.919,0,-107285,0,0,0,0,0,0.309891,-114733,0,170.169,169.919,0.392007,0,-13.3405
13:11:15:15:28:40,5895.92,5893.06,15.3939,15.9165,15.375,0,0,170.176,0,-107012,0,0,0,0,0,0.311585,-114460,0,170.425,170.176,0.394425,0,-19.3633
13:11:15:15:28:41,5891.91,5892.77,15.347,15.9459,15.3939,0,0,170.432,0,-107296,0,0,0,0,0,0.318103,-114744,0,170.681,170.432,0.393318,0,-22.8341
13:11:15:15:28:42,5893.63,5889.62,15.3519,15.9205,15.347,0,0,170.688,0,-106598,0,0,0,0,0,0.321475,-114046,0,170.937,170.688,0.391737,0,-24.2416
13:11:15:15:28:43,5888.76,5893.63,15.4065,15.9459,15.3519,0,0,170.944,0,-106677,0,0,0,0,0,0.324451,-114125,0,171.193,170.944,0.387512,0,-26.1725
13:11:15:15:28:44,5890.19,5891.63,15.4271,15.9539,15.4065,0,0,171.2,0,-107483,0,0,0,0,0,0.322458,-114932,0,171.45,171.2,0.387606,0,-29.3832
13:11:15:15:28:45,5889.91,5894.49,15.3028,15.9392,15.4271,0,0,171.457,0,-107788,0,0,0,0,0,0.311427,-115236,0,171.706,171.457,0.386702,0,-34.011
13:11:15:15:28:46,5890.48,5891.34,15.3974,15.9405,15.3028,0,0,171.713,0,-105948,0,0,0,0,0,0.305804,-113397,0,171.962,171.713,0.386578,0,-37.5661
13:11:15:15:28:47,5891.05,5890.77,15.3442,15.9285,15.3974,0,0,171.969,0,-107345,0,0,0,0,0,0.303503,-114794,0,172.218,171.969,0.385592,0,-38.4433
13:11:15:15:28:48,5887.05,5888.76,15.3416,15.9258,15.3442,0,0,172.225,0,-106562,0,0,0,0,0,0.319565,-114011,0,172.474,172.225,0.388604,0,-37.2414
13:11:15:15:28:49,5889.34,5889.34,15.3682,15.9512,15.3416,0,0,172.481,0,-106520,0,0,0,0,0,0.344002,-113968,0,172.73,172.481,0.384272,0,-36.2294
13:11:15:15:28:50,5884.76,5887.62,15.2964,15.9152,15.3682,0,0,172.737,0,-106918,0,0,0,0,0,0.352249,-114366,0,172.986,172.737,0.386836,0,-36.7371
13:11:15:15:28:51,5886.48,5889.91,15.3634,15.8965,15.2964,0,0,172.992,0,-105855,0,0,0,0,0,0.356842,-113303,0,173.241,172.992,0.383969,0,-37.8565
13:11:15:15:28:52,5887.05,5891.91,15.3455,15.8751,15.3634,0,0,173.248,0,-106846,0,0,0,0,0,0.357759,-114294,0,173.497,173.248,0.380509,0,-39.9464
13:11:15:15:28:53,5887.62,5889.34,15.3121,15.8951,15.3455,0,0,173.504,0,-106576,0,0,0,0,0,0.351108,-114024,0,173.752,173.504,0.385231,0,-40.5662
13:11:15:15:28:54,5884.76,5889.62,15.3249,15.8858,15.3121,0,0,173.759,0,-106087,0,0,0,0,0,0.342288,-113535,0,174.008,173.759,0.384642,0,-38.1608
13:11:15:15:28:55,5886.19,5886.48,15.3249,15.9152,15.3249,0,0,174.015,0,-106276,0,0,0,0,0,0.324338,-113725,0,174.263,174.015,0.384677,0,-35.6616
13:11:15:15:28:56,5883.33,5887.05,15.36,15.8858,15.3249,0,0,174.27,0,-106279,0,0,0,0,0,0.288715,-113727,0,174.519,174.27,0.380772,0,-34.3771
13:11:15:15:28:57,5882.47,5886.48,15.36,15.8097,15.36,0,0,174.526,0,-106798,0,0,0,0,0,0.266212,-114246,0,174.775,174.526,0.386215,0,-33.6601
13:11:15:15:28:58,5884.47,5889.91,15.2567,15.8404,15.36,0,0,174.782,0,-106796,0,0,0,0,0,0.24812,-114244,0,175.03,174.782,0.387272,0,-34.4742
13:11:15:15:28:59,5881.33,5888.48,15.3406,15.8484,15.3219,0,0,175.037,0,-106234,0,0,0,0,0,0.239767,-113683,0,175.285,175.037,0.382821,0,-33.2265
13:11:15:15:29:00,5885.62,5886.19,15.3406,15.8364,15.3406,0,0,175.293,0,-106506,0,0,0,0,0,0.230228,-113955,0,175.541,175.293,0.381266,0,-31.191
13:11:15:15:29:01,5881.33,5887.05,15.3728,15.8511,15.3406,0,0,175.549,0,-106510,0,0,0,0,0,0.234938,-113959,0,175.797,175.549,0.38641,0,-29.5955
13:11:15:15:29:02,5884.19,5882.47,15.3268,15.8043,15.3728,0,0,175.805,0,-106984,0,0,0,0,0,0.242855,-114432,0,176.052,175.805,0.392548,0,-26.9105
13:11:15:15:29:03,5878.75,5886.76,15.2863,15.8204,15.3268,0,0,176.06,0,-106307,0,0,0,0,0,0.25438,-113756,0,176.308,176.06,0.393531,0,-24.6833
13:11:15:15:29:04,5879.9,5886.48,15.3643,15.8164,15.3962,0,0,176.316,0,-107334,0,0,0,0,0,0.260292,-114782,0,176.563,176.316,0.39193,0,-26.6319
13:11:15:15:29:05,5882.47,5886.48,15.3643,15.8297,15.3643,0,0,176.573,0,-106859,0,0,0,0,0,0.270865,-114308,0,176.819,176.573,0.386852,0,-29.7635
13:11:15:15:29:06,5879.61,5886.48,15.3548,15.8043,15.3643,0,0,176.829,0,-106862,0,0,0,0,0,0.279644,-114310,0,177.075,176.829,0.385607,0,-28.9491
13:11:15:15:29:07,5883.9,5887.62,15.2929,15.7563,15.3548,0,0,177.085,0,-106713,0,0,0,0,0,0.293705,-114162,0,177.33,177.085,0.393656,0,-25.8087
13:11:15:15:29:08,5879.32,5883.04,15.2974,15.7736,15.2929,0,0,177.34,0,-105806,0,0,0,0,0,0.301233,-113254,0,177.585,177.34,0.399875,0,-22.0587
13:11:15:15:29:09,5879.61,5882.76,15.3524,15.8097,15.2974,0,0,177.595,0,-105871,0,0,0,0,0,0.308086,-113320,0,177.841,177.595,0.402927,0,-17.9592
13:11:15:15:29:10,5878.46,5881.33,15.3065,15.779,15.3524,0,0,177.851,0,-106685,0,0,0,0,0,0.309134,-114134,0,178.096,177.851,0.403997,0,-16.4049
13:11:15:15:29:11,5877.32,5883.04,15.3913,15.779,15.3065,0,0,178.106,0,-106006,0,0,0,0,0,0.307615,-113454,0,178.352,178.106,0.399934,0,-17.1175
13:11:15:15:29:12,5879.9,5882.18,15.2788,15.7803,15.3913,0,0,178.362,0,-107256,0,0,0,0,0,0.305509,-114705,0,178.608,178.362,0.3973,0,-18.6048
13:11:15:15:29:13,5875.6,5883.33,15.1889,15.791,15.2788,0,0,178.617,0,-105601,0,0,0,0,0,0.294047,-113049,0,178.862,178.617,0.395081,0,-19.5646
13:11:15:15:29:14,5877.03,5884.47,15.3274,15.783,15.1889,0,0,178.871,0,-104278,0,0,0,0,0,0.283406,-111726,0,179.116,178.871,0.382119,0,-19.8221
13:11:15:15:29:15,5878.46,5880.47,15.3277,15.7736,15.3274,0,0,179.126,0,-106314,0,0,0,0,0,0.277816,-113762,0,179.371,179.126,0.38308,0,-21.5473
13:11:15:15:29:16,5877.61,5881.61,15.3063,15.803,15.3277,0,0,179.381,0,-106317,0,0,0,0,0,0.276383,-113766,0,179.627,179.381,0.396929,0,-22.1951
13:11:15:15:29:17,5873.6,5882.18,15.2846,15.803,15.3063,0,0,179.636,0,-106005,0,0,0,0,0,0.283597,-113453,0,179.882,179.636,0.403468,0,-20.386
13:11:15:15:29:18,5877.61,5883.04,15.3592,15.787,15.2846,0,0,179.891,0,-105682,0,0,0,0,0,0.284317,-113130,0,180.137,179.891,0.406725,0,-20.3759
13:11:15:15:29:19,5874.17,5884.19,15.3017,15.8057,15.3592,0,0,180.147,0,-106785,0,0,0,0,0,0.290147,-114233,0,180.392,180.147,0.407669,0,-22.0127
13:11:15:15:29:20,5878.46,5880.18,15.2861,15.8217,15.3017,0,0,180.402,0,-105932,0,0,0,0,0,0.294221,-113381,0,180.647,180.402,0.409314,0,-22.3096
13:11:15:15:29:21,5875.89,5881.04,15.3042,15.791,15.2861,0,0,180.657,0,-105704,0,0,0,0,0,0.325008,-113152,0,180.902,180.657,0.409779,0,-21.1681
13:11:15:15:29:22,5875.03,5876.46,15.3237,15.8377,15.3042,0,0,180.912,0,-105972,0,0,0,0,0,0.346938,-113421,0,181.157,180.912,0.411007,0,-18.4234
13:11:15:15:29:23,5874.75,5880.47,15.2426,15.8404,15.3237,0,0,181.167,0,-106259,0,0,0,0,0,0.373855,-113707,0,181.412,181.167,0.412345,0,-16.5502
13:11:15:15:29:24,5872.17,5881.04,15.2322,15.8791,15.2426,0,0,181.422,0,-105066,0,0,0,0,0,0.3844,-112514,0,181.666,181.422,0.407434,0,-16.7457
13:11:15:15:29:25,5875.89,5882.18,15.2304,15.8217,15.2322,0,0,181.676,0,-104908,0,0,0,0,0,0.389342,-112357,0,181.92,181.676,0.398791,0,-18.2509
13:11:15:15:29:26,5873.6,5881.04,15.2516,15.8257,15.2304,0,0,181.93,0,-104884,0,0,0,0,0,0.389336,-112332,0,182.174,181.93,0.397431,0,-19.6383
13:11:15:15:29:27,5878.46,5881.33,15.2358,15.763,15.2516,0,0,182.184,0,-105191,0,0,0,0,0,0.382061,-112639,0,182.428,182.184,0.39645,0,-18.8783
13:11:15:15:29:28,5872.46,5877.03,15.2769,15.7977,15.2358,0,0,182.438,0,-104966,0,0,0,0,0,0.347089,-112415,0,182.682,182.438,0.397786,0,-15.8263
13:11:15:15:29:29,5871.88,5877.32,15.35,15.8083,15.2769,0,0,182.692,0,-105570,0,0,0,0,0,0.316181,-113018,0,182.938,182.692,0.38877,0,-12.3224
13:11:15:15:29:30,5871.31,5878.46,15.3419,15.7923,15.35,0,0,182.947,0,-106648,0,0,0,0,0,0.283181,-114097,0,183.193,182.947,0.39358,0,-12.8774
13:11:15:15:29:31,5875.6,5878.75,15.2934,15.8618,15.3419,0,0,183.203,0,-106524,0,0,0,0,0,0.265117,-113972,0,183.449,183.203,0.390214,0,-16.5243
13:11:15:15:29:32,5869.88,5882.47,15.2931,15.7683,15.2934,0,0,183.458,0,-105815,0,0,0,0,0,0.254383,-113263,0,183.704,183.458,0.390214,0,-17.5928
13:11:15:15:29:33,5875.32,5879.04,15.2481,15.8391,15.2931,0,0,183.713,0,-105804,0,0,0,0,0,0.25271,-113252,0,183.958,183.713,0.381473,0,-16.7869
13:11:15:15:29:34,5873.31,5879.9,15.2722,15.8164,15.2481,0,0,183.968,0,-105143,0,0,0,0,0,0.256567,-112592,0,184.212,183.968,0.379626,0,-16.4496
13:11:15:15:29:35,5873.31,5875.32,15.2618,15.8257,15.2722,0,0,184.222,0,-105497,0,0,0,0,0,0.266086,-112946,0,184.467,184.222,0.380409,0,-14.2002
13:11:15:15:29:36,5873.89,5875.32,15.3089,15.815,15.2618,0,0,184.477,0,-105343,0,0,0,0,0,0.268904,-112791,0,184.722,184.477,0.383469,0,-11.3622
13:11:15:15:29:37,5869.02,5877.32,15.3133,15.7763,15.3089,0,0,184.731,0,-106039,0,0,0,0,0,0.281237,-113488,0,184.977,184.731,0.389262,0,-9.50418
13:11:15:15:29:38,5873.89,5878.46,15.2317,15.7937,15.3133,0,0,184.987,0,-106101,0,0,0,0,0,0.287691,-113549,0,185.231,184.987,0.392812,0,-9.5285
13:11:15:15:29:39,5869.6,5880.47,15.259,15.7616,15.2317,0,0,185.241,0,-104905,0,0,0,0,0,0.297572,-112353,0,185.485,185.241,0.393748,0,-11.2626
13:11:15:15:29:40,5875.32,5875.89,15.4074,15.7389,15.259,0,0,185.495,0,-105298,0,0,0,0,0,0.298736,-112746,0,185.741,185.495,0.391933,0,-11.97
13:11:15:15:29:41,5873.03,5875.89,15.2894,15.7603,15.4074,0,0,185.751,0,-107493,0,0,0,0,0,0.303265,-114942,0,185.997,185.751,0.391579,0,-11.1975
13:11:15:15:29:42,5869.88,5874.75,15.2724,15.7603,15.2894,0,0,186.007,0,-105750,0,0,0,0,0,0.301996,-113199,0,186.251,186.007,0.39201,0,-7.97347
13:11:15:15:29:43,5871.6,5876.18,15.2302,15.7336,15.2724,0,0,186.261,0,-105499,0,0,0,0,0,0.308664,-112947,0,186.506,186.261,0.38579,0,-6.19441
13:11:15:15:29:44,5867.59,5879.32,15.1995,15.7536,15.2302,0,0,186.515,0,-104881,0,0,0,0,0,0.315921,-112330,0,186.759,186.515,0.386212,0,-7.85952
13:11:15:15:29:45,5872.17,5878.18,15.2531,15.7349,15.1995,0,0,186.769,0,-104427,0,0,0,0,0,0.322849,-111876,0,187.013,186.769,0.385321,0,-10.6343
13:11:15:15:29:46,5869.31,5876.46,15.256,15.7429,15.2531,0,0,187.023,0,-105217,0,0,0,0,0,0.331441,-112665,0,187.267,187.023,0.38305,0,-13.2329
13:11:15:15:29:47,5872.74,5877.03,15.294,15.7683,15.256,0,0,187.277,0,-105256,0,0,0,0,0,0.331467,-112704,0,187.522,187.277,0.387006,0,-13.7357
13:11:15:15:29:48,5869.02,5874.75,15.3322,15.7282,15.294,0,0,187.532,0,-105818,0,0,0,0,0,0.33228,-113266,0,187.777,187.532,0.403883,0,-12.6172
13:11:15:15:29:49,5869.31,5872.74,15.3045,15.7496,15.3322,0,0,187.787,0,-106380,0,0,0,0,0,0.332705,-113829,0,188.032,187.787,0.414408,0,-11.2316
13:11:15:15:29:50,5870.45,5874.46,15.3489,15.7723,15.3045,0,0,188.042,0,-105969,0,0,0,0,0,0.332118,-113418,0,188.288,188.042,0.416617,0,-11.564
13:11:15:15:29:51,5869.6,5875.03,15.4386,15.7429,15.3489,0,0,188.298,0,-106626,0,0,0,0,0,0.350132,-114075,0,188.544,188.298,0.415442,0,-12.3966
13:11:15:15:29:52,5867.88,5879.32,15.41,15.7603,15.4386,0,0,188.554,0,-107960,0,0,0,0,0,0.368287,-115408,0,188.801,188.554,0.411169,0,-11.8409
13:11:15:15:29:53,5871.6,5876.46,15.3867,15.7923,15.41,0,0,188.811,0,-107530,0,0,0,0,0,0.388941,-114979,0,189.058,188.811,0.409787,0,-12.1184
13:11:15:15:29:54,5872.46,5874.46,15.3389,15.7723,15.3867,0,0,189.068,0,-107182,0,0,0,0,0,0.394868,-114631,0,189.314,189.068,0.4041,0,-12.2203
13:11:15:15:29:55,5868.74,5874.46,15.3429,15.8284,15.3389,0,0,189.324,0,-106477,0,0,0,0,0,0.404322,-113925,0,189.57,189.324,0.401048,0,-8.82864
13:11:15:15:29:56,5870.74,5872.46,15.3912,15.8137,15.3429,0,0,189.58,0,-106533,0,0,0,0,0,0.406988,-113982,0,189.826,189.58,0.40278,0,-5.14924
13:11:15:15:29:57,5866.73,5876.18,15.4049,15.8057,15.3912,0,0,189.836,0,-107253,0,0,0,0,0,0.3952,-114702,0,190.083,189.836,0.405213,0,-4.31776
