JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC
12:11:15:07:35:30,30.5556,39.7108,0,11.2808,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:31,30.2695,39.4247,0,11.2928,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:32,31.1278,40.283,0,11.1446,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:33,31.1278,40.8552,0,11.0859,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:34,31.9861,41.4274,0,10.9417,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:35,32.8444,41.7135,0,10.4984,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:36,33.1305,42.2857,0,10.0725,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:37,33.1305,42.5718,0,9.49436,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:38,34.2749,42.8579,0,9.07511,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:39,33.7027,43.7162,0,8.42088,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:40,33.7027,42.8579,0,8.01366,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:41,33.4166,43.4301,0,7.53166,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:42,34.2749,43.144,0,7.09373,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:43,33.9888,42.8579,0,6.98958,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:44,33.9888,43.4301,0,6.80667,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:45,33.4166,43.144,0,6.78531,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:46,33.9888,43.144,0,6.76795,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:47,33.7027,42.8579,0,6.64778,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:48,33.7027,42.8579,0,6.63176,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:49,32.8444,41.7135,0,6.60372,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:50,33.4166,42.8579,0,6.47688,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:51,32.5583,42.2857,0,6.51827,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:52,31.9861,42.2857,0,6.51827,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:53,31.9861,41.7135,0,6.49558,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:54,31.1278,40.5691,0,6.46887,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:55,31.7,41.7135,0,6.46487,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:56,31.4139,40.8552,0,6.43816,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:57,31.7,40.8552,0,6.38342,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:58,31.4139,41.4274,0,6.41146,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:35:59,31.1278,40.5691,0,6.4435,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:00,31.1278,39.9969,0,6.45152,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:01,31.4139,40.8552,0,6.55165,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:02,31.1278,40.283,0,6.5156,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:03,31.4139,41.1413,0,6.61975,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:04,31.1278,40.283,0,6.67048,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:05,31.7,39.7108,0,6.62375,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:06,31.1278,40.5691,0,6.62375,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:07,30.8417,40.5691,0,6.71187,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:08,31.4139,40.5691,0,6.7546,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:09,31.7,40.8552,0,6.84806,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:10,34.8471,43.4301,0,6.86675,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:11,38.2803,46.2911,0,6.96956,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:12,41.9996,50.8687,0.326502,7.07904,0,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:13,41.9996,50.8687,2.15703,7.13111,0.326502,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:14,41.7135,50.5826,3.56433,7.21656,2.15703,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:15,40.8552,50.2965,4.32086,7.24594,3.56433,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:16,40.8552,50.0104,4.23605,7.15915,4.32086,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:17,40.283,49.7243,4.23724,7.09907,4.23605,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:18,40.283,49.7243,4.23827,7.11643,4.23724,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:19,40.8552,49.4382,4.25066,7.19921,4.23827,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0
12:11:15:07:36:20,41.1413,50.0104,4.25017,7.20321,4.25066,0,0,0,0,0,0,0,0,0,30.3095,0,-7448.48,0,0,0,0,0
12:11:15:07:36:21,39.9969,49.7243,4.24041,7.18051,4.25017,0,0,0,0,0,0,0,0,0,105.561,0,-7448.48,0,0,0,65.0713,0
12:11:15:07:36:22,40.283,49.4382,4.23993,7.18185,4.24041,0,0,0,0,0,0,0,0,0,98.2876,0,-7448.48,0,0,0,98.2876,0
12:11:15:07:36:23,40.8552,49.7243,4.21227,7.18318,4.23993,0,0,0,0,0,0,0,0,0,59.7268,0,-7448.48,0,0,0,66.2122,0
12:11:15:07:36:24,41.1413,50.0104,4.23386,7.17785,4.21227,0,0,0,0,0,0,0,0,0,37.6275,0,-7448.48,0,0,0,48.1143,0
12:11:15:07:36:25,41.7135,50.0104,4.2288,7.2179,4.23386,0,0,0,0,0,0,0,0,0,13.8776,0,-7448.48,0,0,0,22.8742,0
12:11:15:07:36:26,41.7135,50.0104,4.22711,7.21523,4.2288,0,0,0,0,0,0,0,0,0,5.99356,0,-7448.48,0,0,0,10.467,0
12:11:15:07:36:27,41.7135,49.7243,4.21797,7.30602,4.22711,0,0,0,0,0,0,0,0,0,1.4555,0,-7448.48,0,0,0,2.57166,0
12:11:15:07:36:28,42.2857,49.7243,4.27219,7.27665,4.21797,0,0,0,0,0,0,0,0,0,0.625259,0,-7448.48,0,0,0,0.828001,0
12:11:15:07:36:29,41.7135,49.7243,4.23977,7.3888,4.27219,0,0,0,0,0,0,0,0,0,0.15268,0,-7448.48,0,0,0,0.202429,0
12:11:15:07:36:30,41.7135,49.7243,4.23307,7.28332,4.23977,0,0,0,0,0,0,0,0,0,0.0494105,0,-7448.48,0,0,0,0.0494105,0
12:11:15:07:36:31,41.7135,49.4382,4.2632,7.28866,4.23307,0,0,0,0,0,0,0,0,0,0.0212465,0,-7448.48,0,0,0,0.0119333,0
12:11:15:07:36:32,42.5718,49.7243,4.25406,7.30201,4.2632,0,0,0,0,0,0,0,0,0,0.00512021,0,-7448.48,0,0,0,0.00512021,0
12:11:15:07:36:33,42.8579,50.0104,4.25492,7.29934,4.25406,0,0,0,0,0,0,0,0,0,0.00221373,0,-7448.48,0,0,0,0.00126134,0
12:11:15:07:36:34,42.2857,50.2965,4.25233,7.20054,4.25492,0,0,0,0,0,0,0,0,0,0.000541202,0,-7448.48,0,0,0,0.000541202,0
12:11:15:07:36:35,43.144,50.0104,4.22302,7.10841,4.25233,0,0,0,0,0,0,0,0,0,2.55688,0,-7448.48,0,0,0,3.8132,0
12:11:15:07:36:36,43.4301,50.0104,4.25593,6.97089,4.22302,0,0,0,0,0,0,0,0,0,8.81512,0,-7448.48,0,0,0,8.81512,0
12:11:15:07:36:37,42.5718,49.4382,4.23811,6.93751,4.25593,0,0,0,0,0,0,0,0,0,11.9473,0,-7448.48,0,0,0,11.9473,0
12:11:15:07:36:38,43.144,49.4382,4.22673,6.98425,4.23811,0,0,0,0,0,0,0,0,0,16.136,0,-7448.48,0,0,0,16.136,0
12:11:15:07:36:39,42.8579,49.7243,4.23692,7.00828,4.22673,0,0,0,0,0,0,0,0,0,18.175,0,-7448.48,0,0,0,18.175,0
12:11:15:07:36:40,43.144,49.4382,4.23692,7.03498,4.23692,0,0,0,0,0,0,0,0,0,20.1569,0,-7448.48,0,0,0,20.6603,0
12:11:15:07:36:41,43.144,50.2965,4.21831,7.14046,4.23692,0,0,0,0,0,0,0,0,0,22.102,0,-7448.48,0,0,0,22.102,0
12:11:15:07:36:42,42.8579,50.2965,4.25206,7.13912,4.21831,0,0,0,0,0,0,0,0,0,22.6889,0,-7448.48,0,0,0,22.9059,0
12:11:15:07:36:43,56.3047,64.8877,4.26156,7.06035,4.25206,0,0,0,0,0,0,0,0,0,23.2033,0,-7448.48,0,0,0,23.2033,0
12:11:15:07:36:44,79.1928,88.6341,4.24825,7.03231,4.26156,0,0,0,0,0,0,0,0,0,23.5313,0,-7448.48,0,0,0,23.5313,0
12:11:15:07:36:45,112.667,121.536,4.57161,7.22324,4.24825,0,0,0,0,0,0,0,0,0,23.7798,0,-7448.48,0,0,0,23.8006,0
12:11:15:07:36:46,124.969,132.121,5.93908,7.33272,4.57161,0,0,0,0,0,0,0,0,0,24.1696,0,-7448.48,0,0,0,24.027,0
12:11:15:07:36:47,125.255,132.98,7.20444,7.5103,5.93908,0,0,0,0,0,0,0,0,0,25.1333,0,-7448.48,0,0,0,24.8628,0
12:11:15:07:36:48,124.397,131.263,7.41535,7.55836,7.20444,0,0,0,0,0,0,0,0,0,24.0676,0,-7448.48,0,0,0,25.5732,0
12:11:15:07:36:49,120.391,128.402,7.30278,7.76932,7.41535,0,0,0,0,0,0,0,0,0,17.2702,0,-7448.48,0,0,0,23.209,0
12:11:15:07:36:50,120.105,127.83,7.29462,7.91218,7.30278,0,0,0,0,0,0,0,0,0,13.8165,0,-7448.48,0,0,0,17.0428,0
12:11:15:07:36:51,118.103,126.399,7.37414,8.06039,7.29462,0,0,0,0,0,0,0,0,0,13.7764,0,-7448.48,0,0,0,13.7764,0
12:11:15:07:36:52,116.1,124.397,7.39487,8.06172,7.37414,0,0,0,0,0,0,0,0,0,13.9806,0,-7448.48,0,0,0,13.7081,0
12:11:15:07:36:53,116.958,124.969,7.33208,8.03903,7.39487,0,0,0,0,0,0,0,0,0,14.2265,0,-7448.48,0,0,0,14.2265,0
12:11:15:07:36:54,115.814,124.969,7.3049,8.09377,7.33208,0,0,0,0,0,0,0,0,0,14.2071,0,-7448.48,0,0,0,14.4187,0
12:11:15:07:36:55,116.672,126.399,7.32442,8.18589,7.3049,0,0,0,0,0,0,0,0,0,13.9159,0,-7448.48,0,0,0,14.1445,0
12:11:15:07:36:56,118.389,127.258,7.24707,8.26333,7.32442,0,0,0,0,0,0,0,0,0,13.9159,0,-7448.48,0,0,0,13.3601,0
12:11:15:07:36:57,118.961,128.402,7.32369,8.27001,7.24707,0,0,0,0,0,0,0,0,0,13.3601,0,-7448.48,0,0,0,13.3601,0
12:11:15:07:36:58,119.819,128.688,7.34515,8.2847,7.32369,0,0,0,0,0,0,0,0,0,12.6388,0,-7448.48,0,0,0,12.6388,0
12:11:15:07:36:59,119.533,128.402,7.29011,8.32742,7.34515,0,0,0,0,0,0,0,0,0,10.9779,0,-7448.48,0,0,0,10.9779,0
12:11:15:07:37:00,119.533,127.83,7.33485,8.35813,7.29011,0,0,0,0,0,0,0,0,0,9.17366,0,-7448.48,0,0,0,9.17366,0
12:11:15:07:37:01,118.103,126.972,7.33528,8.37148,7.33485,0,0,0,0,0,0,0,0,0,7.47241,0,-7448.48,0,0,0,6.35415,0
12:11:15:07:37:02,117.244,125.255,7.31522,8.37949,7.33528,0,0,0,0,0,0,0,0,0,4.86161,0,-7448.48,0,0,0,4.86161,0
12:11:15:07:37:03,116.672,125.255,7.27264,8.40753,7.31522,0,0,0,0,0,0,0,0,0,3.86025,0,-7448.48,0,0,0,3.33949,0
12:11:15:07:37:04,116.1,124.111,7.26721,8.35279,7.27264,0,0,0,0,0,0,0,0,0,2.69767,0,-7448.48,0,0,0,2.69767,0
12:11:15:07:37:05,114.955,123.252,7.28186,8.37549,7.26721,0,0,0,0,0,0,0,0,0,1.99577,0,-7448.48,0,0,0,1.86093,0
12:11:15:07:37:06,114.669,122.966,7.26452,8.41554,7.28186,0,0,0,0,0,0,0,0,0,1.38583,0,-7448.48,0,0,0,1.38583,0
12:11:15:07:37:07,114.097,121.822,7.25623,8.46494,7.26452,0,0,0,0,0,0,0,0,0,1.25313,0,-7448.48,0,0,0,1.25313,0
12:11:15:07:37:08,114.097,122.394,7.28713,8.47563,7.25623,0,0,0,0,0,0,0,0,0,0.478578,0,-7448.48,0,0,0,0.815256,0
12:11:15:07:37:09,112.953,121.536,7.27334,8.45693,7.28713,0,0,0,0,0,0,0,0,0,0.343489,0,-7448.48,0,0,0,0.360963,0
12:11:15:07:37:10,112.667,120.964,7.30148,8.45426,7.27334,0,0,0,0,0,0,0,0,0,0.832463,0,-7448.48,0,0,0,0.612701,0
12:11:15:07:37:11,113.239,121.536,7.26113,8.4783,7.30148,0,0,0,0,0,0,0,0,0,0.904881,0,-7448.48,0,0,0,0.917708,0
12:11:15:07:37:12,114.383,122.108,7.26113,8.42222,7.26113,0,0,0,0,0,0,0,0,0,1.37802,0,-7448.48,0,0,0,1.19977,0
12:11:15:07:37:13,115.528,122.68,7.2841,8.50099,7.26113,0,0,0,0,0,0,0,0,0,1.86178,0,-7448.48,0,0,0,1.68459,0
12:11:15:07:37:14,115.814,123.252,7.31127,8.46494,7.2841,0,0,0,0,0,0,0,0,0,1.65259,0,-7448.48,0,0,0,1.65259,0
12:11:15:07:37:15,116.672,123.538,7.31127,8.47429,7.31127,0,0,0,0,0,0,0,0,0,0.478241,0,-7448.48,0,0,0,0.840675,0
12:11:15:07:37:16,117.816,124.969,7.3305,8.48097,7.31127,0,0,0,0,0,0,0,0,0,0.205199,0,-7448.48,0,0,0,0.272061,0
12:11:15:07:37:17,118.675,124.111,7.25638,8.49298,7.3305,0,0,0,0,0,0,0,0,0,0.0497433,0,-7448.48,0,0,0,0.0661975,0
12:11:15:07:37:18,118.103,124.969,7.25826,8.49031,7.25638,0,0,0,0,0,0,0,0,0,0.016098,0,-7448.48,0,0,0,0.0282979,0
12:11:15:07:37:19,118.961,124.969,7.28939,8.44491,7.25826,0,0,0,0,0,0,0,0,0,0.00391904,0,-7448.48,0,0,0,0.00690719,0
12:11:15:07:37:20,119.533,125.255,7.28093,8.49031,7.28939,0,0,0,0,0,0,0,0,0,0.00169872,0,-7448.48,0,0,0,0.0029559,0
12:11:15:07:37:21,119.819,126.399,7.3561,8.44091,7.28093,0,0,0,0,0,0,0,0,0,0.000728871,0,-7448.48,0,0,0,0.000414531,0
12:11:15:07:37:22,119.819,126.113,7.24074,8.61982,7.3561,0,0,0,0,0,0,0,0,0,0.000177863,0,-7448.48,0,0,0,0.000177863,0
12:11:15:07:37:23,120.105,127.544,7.32526,8.49031,7.24074,0,0,0,0,0,0,0,0,0,1.20593,0,-7448.48,0,0,0,1.63658,0
12:11:15:07:37:24,120.964,127.544,7.25418,8.49298,7.32526,0,0,0,0,0,0,0,0,0,2.99197,0,-7448.48,0,0,0,2.99197,0
12:11:15:07:37:25,121.536,127.83,7.26922,8.46761,7.25418,0,0,0,0,0,0,0,0,0,2.90643,0,-7448.48,0,0,0,2.53047,0
12:11:15:07:37:26,122.108,128.688,7.26199,8.49165,7.26922,0,0,0,0,0,0,0,0,0,1.39926,0,-7448.48,0,0,0,1.39926,0
12:11:15:07:37:27,120.964,126.686,7.29876,8.42889,7.26199,0,0,0,0,0,0,0,0,0,0.593452,0,-7448.48,0,0,0,0.34091,0
12:11:15:07:37:28,120.391,125.255,7.31513,8.49031,7.29876,0,0,0,0,0,0,0,0,0,0.146274,0,-7448.48,0,0,0,0.146274,0
12:11:15:07:37:29,120.677,126.399,7.36659,8.48764,7.31513,0,0,0,0,0,0,0,0,0,0.0472396,0,-7448.48,0,0,0,0.0472396,0
12:11:15:07:37:30,120.391,126.686,7.24056,8.49966,7.36659,0,0,0,0,0,0,0,0,0,0.310867,0,-7448.48,0,0,0,0.568406,0
12:11:15:07:37:31,120.677,126.686,7.26661,8.47696,7.24056,0,0,0,0,0,0,0,0,0,0.27729,0,-7448.48,0,0,0,0.27729,0
12:11:15:07:37:32,120.391,126.399,7.32917,8.44358,7.26661,0,0,0,0,0,0,0,0,0,0.118711,0,-7448.48,0,0,0,0.0670601,0
12:11:15:07:37:33,121.25,126.113,7.27565,8.44091,7.32917,0,0,0,0,0,0,0,0,0,0.0869512,0,-7448.48,0,0,0,0.0869512,0
12:11:15:07:37:34,121.25,126.399,7.31503,8.42222,7.27565,0,0,0,0,0,0,0,0,0,1.19601,0,-7448.48,0,0,0,1.48862,0
12:11:15:07:37:35,120.677,126.113,7.29886,8.41554,7.31503,0,0,0,0,0,0,0,0,0,2.0955,0,-7448.48,0,0,0,2.10639,0
12:11:15:07:37:36,120.105,125.541,7.26943,8.4863,7.29886,0,0,0,0,0,0,0,0,0,1.7955,0,-7448.48,0,0,0,1.97373,0
12:11:15:07:37:37,120.964,124.969,7.32611,8.49165,7.26943,0,0,0,0,0,0,0,0,0,0.817183,0,-7448.48,0,0,0,1.33164,0
12:11:15:07:37:38,120.391,125.541,7.2608,8.49565,7.32611,0,0,0,0,0,0,0,0,0,0.390551,0,-7448.48,0,0,0,0.616352,0
12:11:15:07:37:39,120.105,125.255,7.23661,8.45426,7.2608,0,0,0,0,0,0,0,0,0,1.53629,0,-7448.48,0,0,0,0.948408,0
12:11:15:07:37:40,120.677,124.397,7.2892,8.45827,7.23661,0,0,0,0,0,0,0,0,0,1.89247,0,-7448.48,0,0,0,1.90335,0
12:11:15:07:37:41,120.105,124.397,7.211,8.49432,7.2892,0,0,0,0,0,0,0,0,0,0.756391,0,-7448.48,0,0,0,1.00285,0
12:11:15:07:37:42,120.105,124.397,7.20122,8.45293,7.211,0,0,0,0,0,0,0,0,0,0.245603,0,-7448.48,0,0,0,0.430294,0
12:11:15:07:37:43,119.819,124.969,7.47585,8.42756,7.20122,0,0,0,0,0,0,0,0,0,0.202613,0,-7448.48,0,0,0,0.202613,0
12:11:15:07:37:44,120.677,124.683,7.28271,8.48497,7.47585,0,0,0,0,0,0,0,0,0,1.84301,0,-7448.48,0,0,0,1.2795,0
12:11:15:07:37:45,120.677,124.683,7.23392,8.47696,7.28271,0,0,0,0,0,0,0,0,0,1.80174,0,-7448.48,0,0,0,1.94229,0
12:11:15:07:37:46,120.964,124.397,7.27148,8.49698,7.23392,0,0,0,0,0,0,0,0,0,0.515868,0,-7448.48,0,0,0,0.515868,0
12:11:15:07:37:47,121.536,125.255,7.24829,8.46761,7.27148,0,0,0,0,0,0,0,0,0,0.160813,0,-7448.48,0,0,0,0.124508,0
12:11:15:07:37:48,121.822,125.255,7.24829,8.4556,7.24829,0,0,0,0,0,0,0,0,0,0.0405655,0,-7448.48,0,0,0,0.0405655,0
12:11:15:07:37:49,121.822,124.969,7.36146,8.41154,7.24829,0,0,0,0,0,0,0,0,0,0.135895,0,-7448.48,0,0,0,0.135895,0
12:11:15:07:37:50,121.822,125.541,7.30498,8.47162,7.36146,0,0,0,0,0,0,0,0,0,0.135895,0,-7448.48,0,0,0,0.135895,0
12:11:15:07:37:51,121.822,125.541,7.33453,8.47162,7.30498,0,0,0,0,0,0,0,0,0,2.0177,0,-7448.48,0,0,0,2.0177,0
12:11:15:07:37:52,121.536,125.541,7.29687,8.54105,7.33453,0,0,0,0,0,0,0,0,0,2.82122,0,-7448.48,0,0,0,2.82122,0
12:11:15:07:37:53,121.822,125.827,7.26814,8.45827,7.29687,0,0,0,0,0,0,0,0,0,2.27284,0,-7448.48,0,0,0,1.94264,0
12:11:15:07:37:54,121.822,126.399,7.25392,8.49699,7.26814,0,0,0,0,0,0,0,0,0,0.634507,0,-7448.48,0,0,0,0.634507,0
12:11:15:07:37:55,122.108,127.83,7.23878,8.43824,7.25392,0,0,0,0,0,0,0,0,0,0.272248,0,-7448.48,0,0,0,0.155675,0
12:11:15:07:37:56,123.252,127.544,7.26613,8.49298,7.23878,0,0,0,0,0,0,0,0,0,0.0670597,0,-7448.48,0,0,0,0.0670597,0
12:11:15:07:37:57,122.966,128.402,7.27439,8.51435,7.26613,0,0,0,0,0,0,0,0,0,0.0163685,0,-7448.48,0,0,0,0.0163685,0
12:11:15:07:37:58,123.538,127.544,7.33184,8.48096,7.27439,0,0,0,0,0,0,0,0,0,0.00401157,0,-7448.48,0,0,0,0.00703701,0
12:11:15:07:37:59,123.538,127.544,7.31823,8.50233,7.33184,0,0,0,0,0,0,0,0,0,0.00172125,0,-7448.48,0,0,0,0.0022821,0
12:11:15:07:38:00,124.111,127.83,7.29169,8.51701,7.31823,0,0,0,0,0,0,0,0,0,0.00041808,0,-7448.48,0,0,0,0.000554937,0
12:11:15:07:38:01,123.252,127.258,7.23038,8.45293,7.29169,0,0,0,0,0,0,0,0,0,0.00013424,0,-7448.48,0,0,0,0.000237837,0
12:11:15:07:38:02,123.538,127.83,7.36254,8.50366,7.23038,0,0,0,0,0,0,0,0,0,3.28E-05,0,-7448.48,0,0,0,5.76E-05,0
12:11:15:07:38:03,124.111,127.258,7.25302,8.49699,7.36254,0,0,0,0,0,0,0,0,0,1.41E-05,0,-7448.48,0,0,0,1.41E-05,0
12:11:15:07:38:04,123.825,128.116,7.31464,8.49699,7.25302,0,0,0,0,0,0,0,0,0,6.07E-06,0,-7448.48,0,0,0,3.48E-06,0
12:11:15:07:38:05,123.538,128.402,7.32486,8.509,7.31464,0,0,0,0,0,0,0,0,0,1.49E-06,0,-7448.48,0,0,0,1.49E-06,0
12:11:15:07:38:06,123.252,128.402,7.28424,8.4596,7.32486,0,0,0,0,0,0,0,0,0,4.75E-07,0,-7448.48,0,0,0,3.63E-07,0
12:11:15:07:38:07,123.252,127.83,7.30537,8.45159,7.28424,0,0,0,0,0,0,0,0,0,1.17E-07,0,-7448.48,0,0,0,1.17E-07,0
12:11:15:07:38:08,124.683,128.116,7.32478,8.46761,7.30537,0,0,0,0,0,0,0,0,0,5.00E-08,0,-7448.48,0,0,0,1.78701,0
12:11:15:07:38:09,123.538,128.116,7.31392,8.42622,7.32478,0,0,0,0,0,0,0,0,0,13.039,0,-7448.48,0,0,0,7.89082,0
12:11:15:07:38:10,122.394,127.83,7.34319,8.47028,7.31392,0,0,0,0,0,0,0,0,0,20.7228,0,-7448.48,0,0,0,20.7228,0
12:11:15:07:38:11,123.252,128.116,7.38315,8.3835,7.34319,0,0,0,0,0,0,0,0,0,31.9734,0,-7448.48,0,0,0,27.9182,0
12:11:15:07:38:12,122.394,127.258,7.22749,8.42889,7.38315,0,0,0,0,0,0,0,0,0,37.9456,0,-7448.48,0,0,0,36.0131,0
12:11:15:07:38:13,123.252,127.544,7.32077,8.43557,7.22749,0,0,0,0,0,0,0,0,0,45.9013,0,-7448.48,0,0,0,44.5792,0
12:11:15:07:38:14,122.966,126.686,7.27035,8.51167,7.32077,0,0,0,0,0,0,0,0,0,38.9419,0,-7448.48,0,0,0,48.5338,0
12:11:15:07:38:15,123.538,127.258,7.28974,8.47162,7.27035,0,0,0,0,0,0,0,0,0,9.7164,0,-7448.48,0,0,0,16.7198,0
