JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
14:11:15:23:21:26,66.0321,62.885,6.59588,9.05509,6.5968,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,3.75E-15,0,-24.3058,-0.00440504,-0.00881008,0
14:11:15:23:21:27,66.6043,62.885,6.56039,9.04708,6.59588,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.61E-15,0,-22.4397,-0.0044055,-0.00881099,0
14:11:15:23:21:28,67.1765,64.0294,6.56039,9.07778,6.56039,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.61E-15,0,-19.7714,-0.00440611,-0.00881222,0
14:11:15:23:21:29,66.8904,63.4572,6.56039,8.99767,6.56039,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,3.93E-16,0,-16.1692,-0.00442994,-0.00885989,0
14:11:15:23:21:30,67.4626,64.6016,6.6713,9.04707,6.56039,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.28E-16,0,-12.233,-0.00442994,-0.00885989,0
14:11:15:23:21:31,68.0348,65.1738,6.62546,9.12184,6.6713,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.35E-17,0,-8.56661,-0.00442994,-0.00885989,0
14:11:15:23:21:32,67.7487,64.8877,6.61366,9.11784,6.62546,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,7.61E-18,0,-4.81898,-0.0043563,0.0130705,0
14:11:15:23:21:33,68.607,64.3155,6.61366,9.12852,6.61366,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.83E-18,0,-1.12632,-0.00438644,-0.00877288,0
14:11:15:23:21:34,68.3209,64.8877,6.5994,9.1619,6.61366,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,7.90E-19,0,2.14024,-0.00439426,-0.00878853,0
14:11:15:23:21:35,68.607,65.1738,6.56274,9.1886,6.5994,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.93E-19,0,5.11246,-0.00439426,-0.00878853,0
14:11:15:23:21:36,68.8931,65.4599,6.56479,9.18193,6.56274,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,8.29E-20,0,7.49777,-0.00440376,-0.00880752,0
14:11:15:23:21:37,68.3209,64.8877,6.60697,9.16324,6.56479,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.03E-20,0,9.35888,-0.00442836,-0.00885671,0
14:11:15:23:21:38,68.0348,64.3155,6.59533,9.1619,6.60697,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,6.60E-21,0,10.626,-0.00442698,-0.00885395,0
14:11:15:23:21:39,67.4626,64.3155,6.57129,9.15923,6.59533,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.61E-21,0,10.7273,-0.00439871,-0.00879742,0
14:11:15:23:21:40,67.7487,64.0294,6.6286,9.17125,6.57129,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,6.86E-22,0,9.66381,-0.00440647,-0.00881295,0
14:11:15:23:21:41,68.3209,64.6016,6.54583,9.16323,6.6286,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.94E-22,0,8.00993,-0.0044226,-0.00884519,0
14:11:15:23:21:42,68.0348,64.6016,6.62475,9.14321,6.54583,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,7.23E-23,0,6.76098,-0.00438436,-0.00876871,0
14:11:15:23:21:43,67.4626,64.6016,6.59385,9.16323,6.62475,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.32E-23,0,6.12976,-0.0044398,-0.00887959,0
14:11:15:23:21:44,67.7487,64.0294,6.57657,9.15522,6.59385,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,5.73E-24,0,5.18602,-0.00438691,-0.00877381,0
14:11:15:23:21:45,67.4626,65.1738,6.57005,9.18593,6.57657,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.43E-24,0,3.7639,-0.00440746,-0.00881493,0
14:11:15:23:21:46,68.0348,64.6016,6.58312,9.14988,6.57005,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,5.96E-25,0,2.42257,-0.00441905,-0.0088381,0
14:11:15:23:21:47,67.4626,64.6016,6.55315,9.15656,6.58312,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.56E-25,0,1.45357,-0.00442343,-0.00884686,0
14:11:15:23:21:48,67.7487,64.6016,6.56522,9.16056,6.55315,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,6.26E-26,0,0.800084,-0.00441465,-0.0088293,0
14:11:15:23:21:49,68.0348,64.0294,6.57549,9.16991,6.56522,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.02E-26,0,0.140237,-0.00443484,-0.00886968,0
14:11:15:23:21:50,67.1765,64.0294,6.625,9.1619,6.57549,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,8.68E-27,0,-0.235355,-0.00442669,-0.00885338,0
14:11:15:23:21:51,67.7487,63.7433,6.53957,9.14187,6.625,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.12E-27,0,-0.515697,-0.00441977,-0.00883954,0
14:11:15:23:21:52,67.1765,64.6016,6.64093,9.11784,6.53957,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,9.11E-28,0,-1.11704,-0.00438674,-0.00877348,0
14:11:15:23:21:53,67.1765,64.3155,6.61475,9.16991,6.64093,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,2.20E-28,0,-1.67697,-0.00444405,0.0133338,0
14:11:15:23:21:54,67.7487,64.6016,6.58576,9.22331,6.61475,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,7.23E-29,0,-2.32191,-0.00437622,-0.00875244,0
14:11:15:23:21:55,66.8904,63.7433,6.60297,9.22465,6.58576,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.74E-29,0,-2.74331,-0.00439354,-0.00878708,0
14:11:15:23:21:56,67.4626,64.0294,6.64181,9.25403,6.60297,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,7.48E-30,0,-2.84604,-0.00441288,-0.00882575,0
14:11:15:23:21:57,67.7487,64.0294,6.59414,9.23533,6.64181,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.04E-30,0,-3.1042,-0.00440138,-0.00880276,0
14:11:15:23:21:58,67.4626,64.0294,6.61339,9.17925,6.59414,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,4.47E-31,0,-2.93636,-0.00437564,-0.00875128,0
14:11:15:23:21:59,67.4626,63.1711,6.63135,9.17926,6.61339,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.08E-31,0,-2.31322,-0.00440727,-0.00881454,0
14:11:15:23:22:00,67.1765,63.7433,6.57023,9.23133,6.63135,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,4.68E-32,0,-1.89777,-0.00439444,-0.00878889,0
14:11:15:23:22:01,67.1765,64.0294,6.61403,9.19394,6.57023,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.51E-32,0,-1.78865,-0.00438254,-0.00876508,0
14:11:15:23:22:02,66.8904,64.0294,6.58351,9.19127,6.61403,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,3.68E-33,0,-1.9176,-0.00442331,-0.00884662,0
14:11:15:23:22:03,67.4626,63.7433,6.64009,9.20462,6.58351,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.59E-33,0,-2.22488,-0.00439402,-0.00878804,0
14:11:15:23:22:04,66.8904,63.1711,6.65566,9.17658,6.64009,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,3.86E-34,0,-2.39066,-0.00441439,-0.00882878,0
14:11:15:23:22:05,66.6043,63.7433,6.59355,9.17391,6.65566,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.66E-34,0,-2.30862,-0.00437677,-0.00875354,0
14:11:15:23:22:06,67.4626,64.0294,6.5501,9.21797,6.59355,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,4.03E-35,0,-2.57629,-0.00436653,-0.00873307,0
14:11:15:23:22:07,67.4626,63.7433,6.63886,9.20729,6.5501,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.30E-35,0,-2.83498,-0.00440767,-0.00881533,0
14:11:15:23:22:08,67.4626,63.4572,6.62406,9.27806,6.63886,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.30E-35,0,-2.27325,-0.0044369,-0.00887381,0
14:11:15:23:22:09,66.6043,63.4572,6.62406,9.24601,6.62406,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.30E-35,0,-1.36913,-0.00437759,-0.00875517,0
14:11:15:23:22:10,66.8904,63.1711,6.65815,9.20996,6.62406,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.30E-35,0,-1.03646,-0.00438737,-0.00877473,0
14:11:15:23:22:11,66.8904,63.7433,6.61521,9.19528,6.65815,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.30E-35,0,-1.42042,-0.00438737,-0.00877473,0
14:11:15:23:22:12,66.8904,63.4572,6.57114,9.18326,6.61521,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,1.30E-35,0,-1.80435,-0.0043649,-0.0087298,0
14:11:15:23:22:13,66.8904,62.885,6.61107,9.21531,6.57114,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.90776,-0.00439323,-0.00878646,0
14:11:15:23:22:14,66.3182,62.3128,6.60749,9.12585,6.61107,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.92729,-0.0044227,-0.0088454,0
14:11:15:23:22:15,66.8904,63.4572,6.59932,9.20329,6.60749,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-2.15045,-0.00439598,-0.00879197,0
14:11:15:23:22:16,67.1765,64.0294,6.5557,9.17258,6.59932,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-2.52261,-0.00439837,-0.00879673,0
14:11:15:23:22:17,67.4626,63.7433,6.64193,9.21264,6.5557,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-2.32605,-0.00440381,-0.00880762,0
14:11:15:23:22:18,66.6043,63.4572,6.57162,9.17392,6.64193,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.43152,-0.00443311,-0.00886623,0
14:11:15:23:22:19,67.1765,63.1711,6.63263,9.20863,6.57162,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.701516,-0.00437556,-0.00875112,0
14:11:15:23:22:20,66.8904,63.1711,6.58602,9.22198,6.63263,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.523113,-0.00442237,-0.00884475,0
14:11:15:23:22:21,67.1765,62.885,6.58585,9.1846,6.58602,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.370092,-0.00438169,-0.00876339,0
14:11:15:23:22:22,66.8904,62.5989,6.59303,9.18593,6.58585,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.107058,-0.00441271,-0.00882541,0
14:11:15:23:22:23,66.8904,62.5989,6.62873,9.19795,6.59303,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.0977767,-0.00441282,-0.00882563,0
14:11:15:23:22:24,66.8904,62.885,6.60629,9.19261,6.62873,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.117381,-0.00440801,-0.00881602,0
14:11:15:23:22:25,66.8904,63.1711,6.57535,9.12852,6.60629,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.00551588,-0.00438428,-0.00876855,0
14:11:15:23:22:26,66.6043,63.1711,6.59899,9.0631,6.57535,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.0994831,-0.00439917,-0.00879833,0
14:11:15:23:22:27,66.8904,63.1711,6.67483,9.1846,6.59899,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.302593,-0.00441987,-0.00883973,0
14:11:15:23:22:28,66.6043,62.885,6.58467,9.24334,6.67483,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.582953,-0.00440403,-0.00880806,0
14:11:15:23:22:29,65.4599,62.885,6.56755,9.19928,6.58467,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.779475,-0.00435399,-0.00870799,0
14:11:15:23:22:30,66.3182,63.1711,6.60126,9.18593,6.56755,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.57684,-0.00441361,-0.00882722,0
14:11:15:23:22:31,67.1765,63.7433,6.60672,9.17258,6.60126,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-2.94376,-0.00442511,-0.00885023,0
14:11:15:23:22:32,66.8904,63.1711,6.66788,9.10315,6.60672,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-3.22753,-0.00440252,-0.00880503,0
14:11:15:23:22:33,66.3182,62.3128,6.57508,9.11116,6.66788,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-2.27,-0.00439888,-0.00879776,0
14:11:15:23:22:34,66.3182,63.1711,6.67218,9.10048,6.57508,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.59977,-0.00435853,-0.00871706,0
14:11:15:23:22:35,66.6043,63.1711,6.66453,9.12184,6.67218,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.70753,-0.00442005,-0.0088401,0
14:11:15:23:22:36,67.1765,63.1711,6.59288,9.12719,6.66453,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.8709,-0.00435572,-0.00871145,0
14:11:15:23:22:37,66.8904,63.4572,6.59288,9.15122,6.59288,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-1.40056,-0.00436072,0.0130838,0
14:11:15:23:22:38,66.8904,63.4572,6.59546,9.13386,6.59288,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.459494,-0.00440811,-0.00881623,0
14:11:15:23:22:39,67.1765,62.5989,6.55657,9.11784,6.59546,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.275742,-0.00440811,-0.00881623,0
14:11:15:23:22:40,66.6043,62.885,6.5642,9.12451,6.55657,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.830312,-0.00440639,-0.00881278,0
14:11:15:23:22:41,66.6043,62.885,6.593,9.13653,6.5642,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.22914,-0.00443253,-0.00886505,0
14:11:15:23:22:42,66.6043,62.885,6.5525,9.12318,6.593,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.09348,-0.00442737,-0.00885474,0
14:11:15:23:22:43,66.6043,63.1711,6.58758,9.1165,6.5525,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.686866,-0.00440803,-0.00881606,0
14:11:15:23:22:44,67.4626,62.885,6.5315,9.10983,6.58758,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.353914,-0.00443528,-0.00887056,0
14:11:15:23:22:45,67.4626,62.885,6.57277,9.11517,6.5315,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.490526,-0.00441166,-0.00882332,0
14:11:15:23:22:46,67.1765,63.1711,6.57277,9.13119,6.57277,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.38528,-0.00444954,-0.00889908,0
14:11:15:23:22:47,66.6043,63.1711,6.61443,9.09514,6.57277,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.29582,-0.0044216,-0.00884319,0
14:11:15:23:22:48,65.746,62.3128,6.64124,9.11917,6.61443,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.38451,0.0176881,-0.00884319,0
14:11:15:23:22:49,67.1765,63.1711,6.59281,9.09781,6.64124,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.30393,-0.00439375,-0.0087875,0
14:11:15:23:22:50,67.1765,63.1711,6.52255,9.12585,6.59281,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.0326739,-0.00437602,-0.00875203,0
14:11:15:23:22:51,66.6043,64.0294,6.56545,9.16724,6.52255,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.00243982,-0.00440816,-0.00881632,0
14:11:15:23:22:52,66.6043,63.4572,6.56545,9.17258,6.56545,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.373467,-0.00445565,-0.00891129,0
14:11:15:23:22:53,66.6043,63.4572,6.55039,9.16991,6.56545,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.112764,-0.00442653,-0.00885306,0
14:11:15:23:22:54,66.8904,62.5989,6.57705,9.10449,6.55039,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.358947,-0.00442653,-0.00885306,0
14:11:15:23:22:55,66.8904,63.4572,6.64118,9.12184,6.57705,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.574811,-0.00443671,-0.00887342,0
14:11:15:23:22:56,67.1765,62.885,6.59035,9.09781,6.64118,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.4537,-0.00441872,-0.00883745,0
14:11:15:23:22:57,67.4626,63.1711,6.56165,9.11917,6.59035,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-0.0782518,-0.00437606,-0.00875211,0
14:11:15:23:22:58,67.1765,63.4572,6.57713,9.12318,6.56165,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.614518,-0.00440981,-0.00881961,0
14:11:15:23:22:59,66.8904,63.4572,6.54354,9.09781,6.57713,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.39444,-0.0044291,-0.00885819,0
14:11:15:23:23:00,67.4626,63.4572,6.48808,9.09781,6.54354,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.67977,-0.00441867,-0.00883735,0
14:11:15:23:23:01,67.1765,63.1711,6.68325,9.12184,6.48808,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.71155,-0.00444135,-0.0088827,0
14:11:15:23:23:02,67.1765,63.4572,6.61716,9.15522,6.68325,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.95083,-0.00447932,-0.00895864,0
14:11:15:23:23:03,67.4626,63.4572,6.57254,9.14187,6.61716,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.0731,-0.00434851,-0.00869702,0
14:11:15:23:23:04,67.7487,63.7433,6.60097,9.1165,6.57254,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.10191,-0.00439194,-0.00878388,0
14:11:15:23:23:05,67.1765,63.7433,6.65107,9.10449,6.60097,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.46096,-0.00442176,-0.00884352,0
14:11:15:23:23:06,67.4626,62.5989,6.61609,9.15522,6.65107,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.79325,-0.00440271,-0.00880542,0
14:11:15:23:23:07,66.8904,63.7433,6.60561,9.12318,6.61609,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.69193,-0.00436955,-0.0087391,0
14:11:15:23:23:08,66.8904,63.1711,6.61881,9.06844,6.60561,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,2.26163,-0.00439265,-0.0087853,0
14:11:15:23:23:09,66.8904,63.4572,6.62896,9.10849,6.61881,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.45854,-0.00439962,-0.00879924,0
14:11:15:23:23:10,67.7487,64.0294,6.57298,9.10181,6.62896,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.529266,-0.00439084,-0.00878168,0
14:11:15:23:23:11,67.1765,63.7433,6.59766,9.09781,6.57298,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.203604,-0.00438412,-0.00876824,0
14:11:15:23:23:12,67.1765,63.7433,6.54152,9.10182,6.59766,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.484743,-0.00442146,-0.00884292,0
14:11:15:23:23:13,67.1765,64.3155,6.57763,9.12051,6.54152,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.550692,-0.00440492,-0.00880984,0
14:11:15:23:23:14,67.4626,63.4572,6.6301,9.09514,6.57763,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.3155,-0.00444273,-0.00888545,0
14:11:15:23:23:15,67.4626,62.885,6.57936,9.06977,6.6301,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.259714,-0.00441834,-0.00883667,0
14:11:15:23:23:16,67.1765,63.4572,6.5946,9.08846,6.57936,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.477341,-0.00438337,-0.00876673,0
14:11:15:23:23:17,67.4626,63.4572,6.59205,9.07378,6.5946,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.629114,-0.00441717,-0.00883434,0
14:11:15:23:23:18,68.0348,63.7433,6.5906,9.10182,6.59205,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.591451,-0.00440697,-0.00881393,0
14:11:15:23:23:19,67.7487,63.7433,6.61714,9.08045,6.5906,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,0.946828,-0.00440867,-0.00881733,0
14:11:15:23:23:20,68.0348,63.7433,6.5727,9.13252,6.61714,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,1.7264,-0.00440964,-0.00881928,0
14:11:15:23:23:21,67.4626,63.1711,6.58441,9.07778,6.5727,0,0,0,0,0,0,0,0,0,0,0.366519,-7448.48,0,0,0,0,0,2.4038,-0.00439195,0.0131775,0
