JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
15:11:15:16:43:21,81.1955,127.544,7.92763,10.1926,7.92848,0,0,0,0,0,0,0,0.0338465,0,0,0,-7448.48,0,0,0,0,2.51079,-4.78382,-0.00366554,0.010998,0
15:11:15:16:43:22,79.765,129.547,7.92763,10.2234,7.92763,0,0,0,0,0,0,0,0.0335868,0,0,0,-7448.48,0,0,0,0,2.78693,-4.17576,-0.00366554,0.010998,0
15:11:15:16:43:23,81.4816,128.116,7.9234,10.2247,7.92763,0,0,0,0,0,0,0,0.0336994,0,0,0,-7448.48,0,0,0,0,2.71515,-4.11634,-0.00366593,0.0109992,0
15:11:15:16:43:24,81.7677,128.116,7.93188,10.2501,7.9234,0,0,0,0,0,0,0,0.0335183,0,0,0,-7448.48,0,0,0,0,2.69775,-4.21055,-0.00366593,0.0109992,0
15:11:15:16:43:25,81.4816,127.258,7.92763,10.194,7.93188,0,0,0,0,0,0,0,0.0334473,0,0,0,-7448.48,0,0,0,0,2.31941,-3.07706,-0.00366789,0.0110051,0
15:11:15:16:43:26,80.6233,128.974,7.92933,10.2274,7.92763,0,0,0,0,0,0,0,0.0333151,0,0,0,-7448.48,0,0,0,0,2.44325,-1.17285,-0.00366397,-0.00732794,0
15:11:15:16:43:27,80.9094,128.402,7.92848,10.2234,7.92933,0,0,0,0,0,0,0,0.0334326,0,0,0,-7448.48,0,0,0,0,2.82181,-0.21449,-0.00366593,0.0109992,0
15:11:15:16:43:28,80.9094,127.258,7.92848,10.2914,7.92848,0,0,0,0,0,0,0,0.0332353,0,0,0,-7448.48,0,0,0,0,2.66382,-0.279125,-0.00366515,-0.00733029,0
15:11:15:16:43:29,81.1955,127.258,7.93272,10.3048,7.92848,0,0,0,0,0,0,0,0.0331811,0,0,0,-7448.48,0,0,0,0,2.14521,-0.454145,-0.00366554,0.010998,0
15:11:15:16:43:30,81.1955,128.974,7.92765,10.2461,7.93272,0,0,0,0,0,0,0,0.0331272,0,0,0,-7448.48,0,0,0,0,2.56159,-0.305521,-0.00366554,0.010998,0
15:11:15:16:43:31,81.1955,128.402,7.93527,10.2621,7.92765,0,0,0,0,0,0,0,0.0332862,0,0,0,-7448.48,0,0,0,0,2.688,0.0863625,-0.00366358,0.0109921,0
15:11:15:16:43:32,82.3399,128.402,7.93272,10.2167,7.93527,0,0,0,0,0,0,0,0.0330891,0,0,0,-7448.48,0,0,0,0,2.44742,0.518086,-0.00366592,0.0109992,0
15:11:15:16:43:33,81.7677,129.547,7.93187,10.1486,7.93272,0,0,0,0,0,0,0,0.0333008,0,0,0,-7448.48,0,0,0,0,2.68909,1.36955,-0.0036624,-0.00732481,0
15:11:15:16:43:34,82.0538,128.974,7.93612,10.0778,7.93187,0,0,0,0,0,0,0,0.033745,0,0,0,-7448.48,0,0,0,0,2.92228,2.78439,-0.00366358,0.0109921,0
15:11:15:16:43:35,82.626,129.547,7.93442,10.0938,7.93612,0,0,0,0,0,0,0,0.0331262,0,0,0,-7448.48,0,0,0,0,2.54864,3.91531,-0.00366397,0.0109933,0
15:11:15:16:43:36,82.626,130.119,7.93018,10.1099,7.93442,0,0,0,0,0,0,0,0.0331429,0,0,0,-7448.48,0,0,0,0,2.72216,4.92762,-0.00366201,0.0109874,0
15:11:15:16:43:37,82.3399,128.688,7.93187,10.0978,7.93018,0,0,0,0,0,0,0,0.033598,0,0,0,-7448.48,0,0,0,0,2.77594,6.22013,-0.0036628,0.0109898,0
15:11:15:16:43:38,82.0538,129.547,7.93612,10.0965,7.93187,0,0,0,0,0,0,0,0.0330862,0,0,0,-7448.48,0,0,0,0,2.84445,7.14986,-0.00366476,-0.00732951,0
15:11:15:16:43:39,81.4816,130.691,7.93357,10.1099,7.93612,0,0,0,0,0,0,0,0.0330448,0,0,0,-7448.48,0,0,0,0,2.63116,7.23567,-0.00366397,0.0109933,0
15:11:15:16:43:40,82.3399,130.405,7.92679,10.1339,7.93357,0,0,0,0,0,0,0,0.0335314,0,0,0,-7448.48,0,0,0,0,2.73257,6.40385,-0.00366201,0.0109874,0
15:11:15:16:43:41,82.0538,130.691,7.93612,10.1753,7.92679,0,0,0,0,0,0,0,0.032679,0,0,0,-7448.48,0,0,0,0,2.95559,5.29787,-0.00366319,0.010991,0
15:11:15:16:43:42,82.626,130.977,7.93018,10.1072,7.93612,0,0,0,0,0,0,0,0.033191,0,0,0,-7448.48,0,0,0,0,2.51218,4.68768,-0.00366632,0.0110004,0
15:11:15:16:43:43,82.626,130.119,7.93187,10.174,7.93018,0,0,0,0,0,0,0,0.033396,0,0,0,-7448.48,0,0,0,0,2.67982,4.47637,-0.00366201,0.0109874,0
15:11:15:16:43:44,82.9121,130.405,7.93527,10.194,7.93187,0,0,0,0,0,0,0,0.956206,0,0,0,-7448.48,0,0,0,0,2.65513,4.5772,-0.00366476,0.0109957,0
15:11:15:16:43:45,83.4843,129.833,7.92932,10.2193,7.93527,0,0,0,0,0,0,0,1.95469,0,0,0,-7448.48,0,0,0,0,2.80701,4.91399,-0.00366397,0.0109933,0
15:11:15:16:43:46,81.7677,130.691,7.93102,10.1846,7.92932,0,0,0,0,0,0,0,2.76578,0,0,0,-7448.48,0,0,0,0,2.61997,5.55524,-0.00366241,0.0109886,0
15:11:15:16:43:47,83.1982,131.835,7.93102,10.2527,7.93102,0,0,0,0,0,0,0,2.93137,0,0,0,-7448.48,0,0,0,0,2.72286,5.73841,-0.00366515,-0.0073303,0
15:11:15:16:43:48,82.3399,131.835,7.93527,10.1886,7.93102,0,0,0,0,0,0,0,2.95669,0,0,0,-7448.48,0,0,0,0,2.91937,5.02801,-0.00366437,0.0109945,0
15:11:15:16:43:49,82.3399,131.835,7.93527,10.202,7.93527,0,0,0,0,0,0,0,2.8964,0,0,0,-7448.48,0,0,0,0,2.93951,4.4608,-0.00366437,0.0109945,0
15:11:15:16:43:50,83.1982,131.263,7.93018,10.182,7.93527,0,0,0,0,0,0,0,2.86833,0,0,0,-7448.48,0,0,0,0,2.67771,3.75253,-0.0036624,0.0109886,0
15:11:15:16:43:51,82.626,132.121,7.93442,10.214,7.93018,0,0,0,0,0,0,0,2.83778,0,0,0,-7448.48,0,0,0,0,2.83075,3.09261,-0.0036624,0.0109886,0
15:11:15:16:43:52,82.9121,132.694,7.92424,10.1513,7.93442,0,0,0,0,0,0,0,2.81616,0,0,0,-7448.48,0,0,0,0,3.05128,3.02733,-0.00366476,0.0109957,0
15:11:15:16:43:53,83.4843,131.835,7.93697,10.2234,7.92424,0,0,0,0,0,0,0,2.69001,0,0,0,-7448.48,0,0,0,0,2.66846,2.88264,-0.0036628,0.0109898,0
15:11:15:16:43:54,83.1982,131.835,7.93442,10.214,7.93697,0,0,0,0,0,0,0,1.99908,0,0,0,-7448.48,0,0,0,0,2.72465,2.95012,-0.0036675,0.0110039,0
15:11:15:16:43:55,83.4843,130.691,7.93697,10.1633,7.93442,0,0,0,0,0,0,0,1.94059,0,0,0,-7448.48,0,0,0,0,2.5138,3.4465,-0.00366162,0.0109862,0
15:11:15:16:43:56,83.1982,131.263,7.93272,10.2234,7.93697,0,0,0,0,0,0,0,1.63603,0,0,0,-7448.48,0,0,0,0,3.64817,3.85316,-0.0036628,0.0109898,0
15:11:15:16:43:57,83.4843,131.263,7.93781,10.0765,7.93272,0,0,0,0,0,0,0,1.63713,0,0,0,-7448.48,0,0,0,0,2.94358,4.04413,-0.00366162,-0.00732324,0
